2theta,Intensity,Model,Residual,Background,bcc Fe
25.20168195,94.12667084,94.03233510026068,0.09433573973932141,92.71271678362393,1.3196183166367437
25.20905625,94.0651474,93.9398234478429,0.12532395215710324,92.64901523299807,1.290808214844837
25.21643055,93.98551178,93.84835398380524,0.13715779619475654,92.58542289088359,1.2629310929216453
25.22380486,93.94478607,93.75788674484052,0.18689932515948726,92.52193967126777,1.2359470735727416
25.23117916,93.85077667,93.66838423852673,0.182392431473275,92.45856574632455,1.2098184922021675
25.23855346,93.6553421,93.57981057548764,0.0755315245123569,92.39530102989283,1.18450954559481
25.24592777,93.40274811,93.492131720796,-0.08938361079599133,92.33214543640383,1.159986284392162
25.25330207,93.33143616,93.4053157314484,-0.0738795714484013,92.26909913714292,1.1362165943054736
25.26067637,93.2022934,93.31933193754644,-0.1170385375464349,92.20616204639373,1.1131698911527061
25.26805068,93.23698425,93.23415120597434,0.0028330440256638667,92.14333407903166,1.0908171269426847
25.27542498,93.24291229,93.14974619056942,0.09316609943059007,92.0806154054535,1.0691307851159215
25.28279928,93.28559875,93.06609055411775,0.21950819588225556,92.01800594038696,1.0480846137307978
25.29017359,93.23067474,92.98315924024978,0.24751549975022158,91.95550559915137,1.0276536410984096
25.29754789,93.17654419,92.90092873238228,0.2756154576177181,91.89311455125585,1.0078141811264334
25.30492219,93.06322479,92.81937631007793,0.2438484799220788,91.83083271187184,0.9885435982060893
25.3122965,93.06491852,92.73848032620079,0.3264381937992198,91.76865999676329,0.9698203294374895
25.3196708,92.97651672,92.65822047173282,0.3182962482671883,91.7065965745503,0.9516238971825096
25.3270451,92.96585846,92.57857706138039,0.38728139861962063,91.6446423608486,0.9339347005317982
25.33441941,92.97745514,92.49953131382271,0.4779238261772889,91.58279727186687,0.9167340419558424
25.34179371,92.87914276,92.42106562026125,0.458077139738748,91.52106147533652,0.900004144924724
25.34916801,92.68682861,92.34316285516661,0.34366575483339545,91.45943488731757,0.8837279678490423
25.35654232,92.36071777,92.26580665803439,0.09491111196560098,91.39791742446278,0.8678892335716125
25.36391662,92.23769379,92.18898170407928,0.04871208592071241,91.33650925361462,0.8524724504646553
25.37129092,92.32846069,92.11267303679956,0.21578765320043658,91.2752102912782,0.8374627455213703
25.37866523,92.34140015,92.03686635007858,0.3045337999214155,91.21402045455022,0.822845895528359
25.38603953,92.2975235,91.96154825984414,0.3359752401558609,91.15293990938483,0.8086083504593046
25.39341384,92.20103455,91.88670555456046,0.3143289954395385,91.09196849012415,0.7947370644363253
25.40078814,92.24117279,91.8123259827043,0.4288468072956988,91.03110636212966,0.7812196205746359
25.40816244,92.02215576,91.73839751276604,0.2837582472339619,90.97035344264691,0.7680440701191289
25.41553675,91.85227966,91.66490861416685,0.1873710458331459,90.90970964951305,0.7551989646538017
25.42291105,91.772789,91.59184852868907,0.18094047131093305,90.84917514720132,0.7426733814877515
25.43028535,91.80078888,91.51920664920836,0.281582230791642,90.78874985340076,0.7304567958075985
25.43765966,91.66860962,91.44697279918857,0.2216368208114261,90.72843368639371,0.7185391127948633
25.44503396,91.63182831,91.37513750320879,0.25669080679121237,90.66822680976463,0.706910693444158
25.45240826,91.6171875,91.3036913796509,0.31349612034910024,90.60812914164694,0.6955622380039583
25.45978257,91.61830139,91.2326254184153,0.38567597158470335,90.5481406007666,0.6844848176486998
25.46715687,91.57630157,91.1619312501575,0.4143703198425044,90.48826134981982,0.6736699003376678
25.47453117,91.53827667,91.09160055154936,0.4466761184506396,90.42849130738466,0.6631092441647058
25.48190548,91.40895081,91.02162532096828,0.38732548903170994,90.36883039263137,0.6527949283369125
25.48927978,91.12593842,90.95199814615594,0.1739402738440532,90.30927876736723,0.6427193787887089
25.49665408,90.96636963,90.88271162088893,0.08365800911107613,90.24983635061449,0.632875270274435
25.50402839,90.92980194,90.81375861847187,0.11604332152813868,90.1905030619879,0.623255556483974
25.51140269,90.95716095,90.7451325576128,0.21202839238719662,90.1312790624064,0.6138534952064023
25.51877699,91.03501129,90.67682682951009,0.35818446048990893,90.07216427133642,0.6046625581736752
25.5261513,91.01980591,90.6088350690385,0.4109708409614967,90.01315860883665,0.5956764602018516
25.5335256,90.98834991,90.5411514186967,0.4471984913032969,89.95426223493746,0.5868891837592416
25.5408999,90.93127441,90.47376996526246,0.4575044447375376,89.89547506955,0.5782948957124563
25.54827421,90.87103271,90.40668500860258,0.4643477013974149,89.83679703317716,0.5698879754254202
25.55564851,90.84182739,90.33989132359328,0.5019360664067278,89.77822828496073,0.5616630386325493
25.56302281,90.70975494,90.27338360561275,0.4363713343872462,89.7197687452558,0.5536148603569493
25.57039712,90.61956787,90.20715673694106,0.4124111330589386,89.66141833500956,0.5457384019315085
25.57777142,90.55438232,90.14120604658783,0.41317627341217644,89.60317721247566,0.5380288341121614
25.58514572,90.56578064,90.0755267639899,0.49025387601010095,89.54504529845326,0.5304814655366404
25.59252003,90.43903351,90.01011428298978,0.4289192270102262,89.48702251433417,0.523091768655597
25.59989433,90.3145752,89.94496441952981,0.3696107804701825,89.4291090174828,0.5158554020470127
25.60726863,90.21837616,89.8800728730092,0.3383032869908078,89.37130472914271,0.508768143866495
25.61464294,90.22560883,89.81543548784397,0.4101733421560283,89.31360957115032,0.5018259166936416
25.62201724,90.36768341,89.75104850900976,0.6166349009902348,89.2560236999816,0.4950248090281622
25.62939154,90.41780853,89.68690805057666,0.7309004794233402,89.19854703732437,0.4883610132522859
25.63676585,90.31484985,89.62301035486858,0.6918394951314184,89.14117950545858,0.48183084941000026
25.64414015,90.02192688,89.55935204585239,0.4625748341476026,89.08392125997239,0.4754307858800025
25.65151445,89.82678223,89.49592960442737,0.33085262557263206,89.02677222299769,0.46915738142968333
25.65888876,89.62398529,89.43273962521262,0.19124566478737393,88.96973231725894,0.46300730795367473
25.66626306,89.54209137,89.36977906778485,0.17231230221514693,88.9128016974554,0.4569773703294602
25.67363737,89.35552216,89.30704465343612,0.048477506563884276,88.85598020918383,0.4510644442522958
25.68101167,89.27456665,89.24453354421793,0.030033105782067082,88.79926800655096,0.44526553766697
25.68838597,89.17453003,89.1822427428467,-0.007712712846696945,88.74266501242994,0.43957773041675646
25.69576028,89.16968536,89.12016934560687,0.049516014393134355,88.68617115028542,0.4339981953214541
25.70313458,89.05513763,89.05831079003944,-0.0031731600394380166,88.62978657333531,0.4285242167041398
25.71050888,89.03181458,88.99666434655575,0.03515023344425572,88.57351120489659,0.4231531416591633
25.71788319,89.01034546,88.93522736906259,0.07511809093740851,88.51734496887877,0.41788240018380995
25.72525749,89.00200653,88.87399754054725,0.12800898945275208,88.46128801761131,0.41270952293593466
25.73263179,88.94212341,88.81297237028468,0.1291510397153104,88.40534027485535,0.40763209542933865
25.7400061,88.68852997,88.75214944222306,-0.06361947222305275,88.34950166496435,0.4026477772587056
25.7473804,88.70310211,88.69152665849239,0.011575451507610524,88.29377233937919,0.39775431911320175
25.7547547,88.70103455,88.63110174196504,0.06993280803496305,88.23815222230576,0.39294951965927805
25.76212901,88.77747345,88.57087248244079,0.2066009675592113,88.18264123854169,0.3882312438991011
25.76950331,88.83712006,88.51083697810654,0.32628308189346455,88.1272395386394,0.3835974394671367
25.77687761,88.6193161,88.4509931432337,0.16832295676630338,88.07194704724816,0.3790460959855494
25.78425192,88.52869415,88.39133895220716,0.1373551977928429,88.01676368961091,0.37457526259624707
25.79162622,88.45700836,88.33187267895971,0.12513568104029105,87.96168961539115,0.37018306356855746
25.79900052,88.38990021,88.2725924096171,0.11730780038288913,87.90672474968278,0.36586765993432174
25.80637483,88.26667786,88.21349628440541,0.0531815755945928,87.85186901817235,0.3616272662330604
25.81374913,88.10366058,88.15458273509421,-0.05092215509421294,87.7971225696349,0.3574601654593178
25.82112343,88.04721069,88.0958500024128,-0.04863931241280284,87.74248532960905,0.3533646728037503
25.82849774,87.93874359,88.0372963758755,-0.09855278587549776,87.68795722422556,0.34933915164994006
25.83587204,87.83130646,87.97892042926073,-0.1476139692607319,87.63353840137074,0.3453820278899859
25.84324634,87.66282654,87.9207205426423,-0.25789400264230267,87.57922878702755,0.34149175561475764
25.85062065,87.5581131,87.86269514017029,-0.30458204017028834,87.52502830777064,0.3376668323996546
25.85799495,87.5127182,87.80484292361504,-0.2921247236150464,87.47093711059836,0.3339058130166789
25.86536925,87.46356964,87.74716239886958,-0.2835927588695739,87.41695512193769,0.33020727693189333
25.87274356,87.31949615,87.68965211172387,-0.3701559617238672,87.36308226880783,0.3265698429160428
25.88011786,87.11009216,87.63231087949869,-0.5222187194986958,87.30931869731796,0.3229921821807264
25.88749216,87.11044312,87.5751373218941,-0.4646942018941047,87.25566433433983,0.3194729875542818
25.89486647,87.10888672,87.51813009478832,-0.40924337478831774,87.20211910733667,0.31601098745164746
25.90224077,87.08573914,87.4612881199912,-0.3755489799911942,87.14868316152968,0.312604958461514
25.90961507,86.97787476,87.40461012031757,-0.426735360317565,87.09535642423407,0.3092536960834999
25.91698938,86.83912659,87.34809485144771,-0.5089682614477056,87.04213882335762,0.3059560280901009
25.92436368,86.71546173,87.29174132982382,-0.5762795998238204,86.98903050323304,0.3027108265907829
25.93173798,86.52667999,87.23554837184378,-0.7088683818437715,86.93603139162008,0.29951698022370526
25.93911229,86.36721802,87.1795148238117,-0.8122968038117051,86.88314141687067,0.2963734069410305
25.94648659,86.2979126,87.12363978800356,-0.8257271880035546,86.83036072242862,0.29327906557493877
25.9538609,86.26538086,87.0679220904342,-0.8025412304342012,86.77768916514628,0.29023292528790623
25.9612352,86.16990662,87.01236088617902,-0.8424542661790184,86.72512688787538,0.2872339983036494
25.9686095,86.20540619,86.95695512912985,-0.7515489391298473,86.67267381911597,0.2842813100138803
25.97598381,86.2541275,86.90170379882848,-0.6475762988284828,86.62032988796068,0.2813739108677923
25.98335811,86.27690125,86.84660612353298,-0.5697048735329844,86.5680952363723,0.2785108871606719
25.99073241,86.19451904,86.79166112994527,-0.5971420899452653,86.51596979329531,0.27569133664995454
25.99810672,86.17700195,86.73686786821062,-0.5598659182106189,86.46395348826672,0.272914379943896
