2theta,Intensity,Model,Residual,Background,bcc FeNi
25.16586181,1186.8188480000001,1199.7477380681275,-12.92889006812743,1191.9173876654986,7.830350402628929
25.1731691,1185.801025,1198.51903884694,-12.718013846940039,1190.8349061234612,7.684132723478719
25.18047639,1185.879761,1197.2932941214608,-11.413533121460887,1189.7513235055276,7.541970615933253
25.18778368,1185.059814,1196.0703553569074,-11.010541356907424,1188.666639811694,7.403715545213347
25.19509097,1183.706543,1194.850080753562,-11.143537753561986,1187.5808550419642,7.269225711597697
25.20239826,1182.4650880000002,1193.6323348837607,-11.167246883760527,1186.4939691963355,7.138365687425234
25.20970555,1181.75293,1192.4169883515199,-10.66405835151977,1185.4059822748113,7.011006076708552
25.21701283,1180.598267,1191.2039191317317,-10.605652131731631,1184.3168957685539,6.887023363177816
25.22432012,1178.8748779999999,1189.9930056331611,-11.118127633161293,1183.2267066967406,6.766298936420552
25.23162741,1176.559082,1188.7841363770553,-12.225054377055358,1182.1354165490266,6.648719828028711
25.2389347,1175.362427,1187.5772030892201,-12.214776089220095,1181.043025325418,6.534177763802157
25.24624199,1173.523682,1186.3721021127121,-12.84842011271212,1179.9495330259115,6.422569086800569
25.25354928,1172.964355,1185.1687341736695,-12.204379173669395,1178.854939650506,6.313794523163443
25.26085657,1172.304321,1183.967004160868,-11.662683160868028,1177.7592451992032,6.207758961664874
25.26816386,1172.199341,1182.766820918092,-10.567479918091976,1176.6624496720015,6.104371246090554
25.27547115,1171.392334,1181.5680970484964,-10.175763048496492,1175.5645530689044,6.003543979591957
25.28277844,1170.924438,1180.3707487301433,-9.446310730143296,1174.4655553899083,5.905193340234925
25.29008572,1169.31311,1179.1746971779753,-9.861587177975252,1173.3654581412493,5.80923903672604
25.29739301,1168.06665,1177.9798619342298,-9.913211934229821,1172.264258311964,5.715603622265746
25.3047003,1167.170532,1176.7861705340335,-9.615638534033451,1171.1619574067809,5.624213127252581
25.31200759,1166.51355,1175.5935518101508,-9.080001810150861,1170.0585554257013,5.534996384449307
25.31931488,1165.996216,1174.4019373922624,-8.405721392262421,1168.954052368722,5.4478850235405805
25.32662217,1165.611816,1173.2112615761505,-7.599445576150401,1167.8484482358463,5.362813340304263
25.33392946,1164.770508,1172.0214611999388,-7.250953199938749,1166.7417430270743,5.27971817286452
25.34123675,1164.4104,1170.8324755269937,-6.422075526993694,1165.6339367424016,5.198538784592149
25.34854404,1163.260864,1169.6442461350807,-6.3833821350806375,1164.5250293818335,5.119216753247267
25.35585133,1162.029541,1168.4567168113526,-6.427175811352527,1163.4150209453655,5.041695865987104
25.36315861,1160.472046,1167.2698350767168,-6.797789076716754,1162.303912954305,4.965922122411833
25.3704659,1159.89624,1166.0835455954343,-6.187305595434282,1161.1917023675478,4.891843227886455
25.37777319,1160.2420650000001,1164.8977998310913,-4.655734831091195,1160.0783907048954,4.8194091261958825
25.38508048,1161.115112,1163.7125494639747,-2.5974374639747566,1158.963977966344,4.748571497630752
25.39238777,1160.372192,1162.5277479352637,-2.155555935263692,1157.8484641518953,4.679283783368383
25.39969506,1158.8323970000001,1161.3433503705983,-2.510953370598145,1156.7318492615495,4.6115011090488025
25.40700235,1157.461304,1160.1593135074954,-2.698009507495499,1155.6141332953039,4.545180212191473
25.41430964,1156.176514,1158.9755956263966,-2.799081626396628,1154.4953162531629,4.48027937323377
25.42161693,1154.5626220000001,1157.792156485108,-3.2295344851079335,1153.375398135122,4.416758349986195
25.42892422,1153.622925,1156.608957256498,-2.9860322564979924,1152.2543789411857,4.354578315312269
25.4362315,1152.7536619999998,1155.4259620880077,-2.672300088007887,1151.1322602077207,4.2937018802871
25.44353879,1152.086182,1154.2431315698461,-2.1569495698461196,1150.0090388634944,4.2340927063517615
25.45084608,1151.12915,1153.0604323947828,-1.9312823947827837,1148.88471644337,4.175715951412825
25.45815337,1149.9692380000001,1151.877830831115,-1.9085928311149019,1147.7592929473476,4.118537883767426
25.46546066,1148.144409,1150.6952942930425,-2.5508852930424837,1146.6327683754298,4.06252591761267
25.47276795,1147.098511,1149.512791294272,-2.4142802942719754,1145.5051427276112,4.007648566660655
25.48007524,1146.174438,1148.3302914038252,-2.1558534038251764,1144.3764160038963,3.9538753999288003
25.48738253,1145.159058,1147.1477652038723,-1.988707203872309,1143.2465882042825,3.901176999589689
25.49468982,1144.603882,1145.9651842495448,-1.3613022495446785,1142.1156593287733,3.8495249207715094
25.50199711,1144.061157,1144.7825210305718,-0.721364030571749,1140.983629377365,3.798891653206668
25.50930439,1143.2928470000002,1143.5997505533971,-0.30690355339697817,1139.8504999014986,3.74925065189866
25.51661168,1142.474487,1142.4168438316128,0.05764316838713057,1138.7162677998012,3.700576031811673
25.52391897,1141.784668,1141.233777564263,0.5508904357370739,1137.5809346222068,3.652842942056061
25.53122626,1141.049805,1140.0505276296833,0.9992773703168041,1136.4445003687142,3.6060272609690904
25.53853355,1139.624268,1138.867070673594,0.7571973264059579,1135.3069650393227,3.5601056342713724
25.54584084,1138.8845210000002,1137.6833840799986,1.2011369200015451,1134.1683286340349,3.5150554459636916
25.55314813,1137.78125,1136.4994459433522,1.281804056647843,1133.028591152849,3.4708547905031346
25.56045542,1136.661011,1135.3152350419607,1.3457759580392121,1131.887752595766,3.427482446194689
25.56776271,1135.602295,1134.1307308125238,1.4715641874761332,1130.7458129627857,3.384917849737993
25.57507,1134.857422,1132.945913325778,1.9115086742219773,1129.6027722539056,3.3431410718723202
25.58237728,1133.260864,1131.760764885305,1.5000991146951037,1128.4586320356366,3.3021328496684137
25.58968457,1131.676514,1130.5752635172573,1.101250482742671,1127.3133891764692,3.2618743407881112
25.59699186,1130.099731,1129.3893926801961,0.7103383198038955,1126.1670452414037,3.222347438792421
25.60429915,1129.372314,1128.20313475761,1.1691792423898733,1125.0196002304401,3.183534527169873
25.61160644,1129.028198,1127.0164726599423,2.0117253400576374,1123.8710541435794,3.145418516362975
25.61891373,1128.603638,1125.8293898057912,2.7742481942088943,1122.7214069808215,3.107982824969663
25.62622102,1127.512329,1124.6418701038851,2.8704588961147692,1121.5706587421628,3.0712113617223453
25.63352831,1126.292236,1123.4538979358176,2.8383380641823805,1120.4188094276096,3.035088508208018
25.6408356,1124.815186,1122.2654581394522,2.5497278605478186,1119.2658590371575,2.9995991022948263
25.64814289,1123.803833,1121.0765359930404,2.7272970069595885,1118.1118075708082,2.9647284222322634
25.65545017,1122.525024,1119.8871188280157,2.6379051719843574,1116.9566566101357,2.9304622178799353
25.66275746,1121.344727,1118.6971895028178,2.6475374971821566,1115.8004029934973,2.896786509320375
25.67006475,1120.357422,1117.5067361550907,2.8506858449093215,1114.64304830096,2.8636878541307413
25.67737204,1119.467896,1116.3157456780318,3.1521503219682927,1113.4845925325271,2.831153145504602
25.68467933,1118.452393,1115.1242053347844,3.328187665215637,1112.3250356881963,2.7991696465881275
25.69198662,1117.807251,1113.9321027459875,3.8751482540124016,1111.1643777679656,2.7677249780220423
25.69929391,1116.435425,1112.7394258778106,3.695999122189278,1110.0026187718404,2.7368071059702
25.7066012,1114.899536,1111.5461630304267,3.353372969573229,1108.8397586998135,2.706404330613173
25.71390849,1113.8790279999998,1110.3523028269776,3.526725173022214,1107.6757975518913,2.6765052750863383
25.72121578,1113.098145,1109.1578342029138,3.940310797086113,1106.510735328071,2.6470988748429503
25.72852306,1112.039795,1107.9627480316778,4.077046968322065,1105.344573624996,2.6181744066817934
25.73583035,1110.664551,1106.7670305721213,3.897520427878817,1104.1773092508865,2.589721321234706
25.74313764,1109.448242,1105.5706732718538,3.877568728146116,1103.00894380088,2.561729470973881
25.75044493,1108.8803710000002,1104.3736662170995,4.50670478290067,1101.8394772749762,2.5341889421233064
25.75775222,1108.012573,1103.1759997589697,4.836573241030237,1100.6689096731734,2.507090085796227
25.76505951,1107.619019,1101.977664505022,5.641354494978032,1099.4972409954735,2.480423509548525
25.7723668,1106.142212,1100.7786513111191,5.3635606888808525,1098.3244712418746,2.4541800692446256
25.77967409,1104.8220210000002,1099.5789512736021,5.243069726398062,1097.1506004123794,2.428350861222759
25.78698138,1103.226807,1098.378555721734,4.848251278265934,1095.975628506987,2.4029272147470873
25.79428867,1102.194092,1097.1774562104295,5.0166357895705005,1094.7995555256948,2.377900684734736
25.80159595,1101.25,1095.9756461584186,5.274353841581387,1093.6223830802182,2.3532630782004604
25.80890324,1100.0980220000001,1094.7731142618063,5.324907738193815,1092.4441079486387,2.3290063131676217
25.81621053,1098.581177,1093.5698543555975,5.011322644402526,1091.264731741161,2.305122614436437
25.82351782,1097.5415039999998,1092.3658588297012,5.175645170298594,1090.0842544577845,2.2816043719166745
25.83082511,1095.8654789999998,1091.161120267062,4.704358732937862,1088.9026760985125,2.2584441685494254
25.8381324,1094.474365,1089.9556314378046,4.5187335621953935,1087.7199966633425,2.2356347744621208
25.84543969,1094.342407,1088.7493852936025,5.5930217063976215,1086.5362161522735,2.213169141328965
25.85274698,1093.9567869999998,1087.542374962236,6.414412037763896,1085.3513345653073,2.191040396928573
25.86005427,1092.730591,1086.334593742333,6.395997257666977,1084.1653519024421,2.169241839890977
25.86736156,1091.373779,1085.1260350983073,6.247743901692729,1082.9782681636807,2.14776693462651
25.87466884,1089.7495119999999,1083.9166943109701,5.832817689029753,1081.7900849758007,2.1266093351692974
25.88197613,1088.785034,1082.7065618518186,6.07847214818139,1080.600799086751,2.1057627650676256
25.88928342,1087.776489,1081.4956333083303,6.280855691669785,1079.4104121218015,2.085221186528856
25.89659071,1086.907104,1080.2839027607222,6.623201239277705,1078.2189240809557,2.064978679766537
25.903898,1085.9453119999998,1079.0713644321172,6.873947567882624,1077.02633496421,2.045029467907185
25.91120529,1085.004883,1077.8580126844404,7.146870315559681,1075.83264477157,2.0253679128705615
25.91851258,1083.711426,1076.6438420144195,7.067583985580541,1074.6378535030317,2.005988511387835
25.92581987,1082.887939,1075.4288470497459,7.4590919502541055,1073.4419611585936,1.9868858911523593
25.93312716,1081.945923,1074.2130225453573,7.732900454642731,1072.2449677382592,1.9680548070980521
25.94043445,1080.9477539999998,1072.9963633798263,7.95139062017347,1071.0468732420259,1.9494901378005665
25.94774173,1079.3632810000001,1071.778866218613,7.584414781387068,1069.8476793117452,1.9311869068679453
25.95504902,1078.547485,1070.5605228449635,7.986962155036508,1068.6473826652227,1.9131401797407206
25.96235631,1077.650757,1069.341330153516,8.30942684648403,1067.445984942804,1.8953452107121966
25.9696636,1077.018555,1068.1212834837231,8.897271516276987,1066.243486144488,1.8777973392349723
25.97697089,1076.151245,1066.9003782823686,9.250866717631425,1065.0398862702723,1.8604920120963617
25.98427818,1074.94165,1065.678610100627,9.26303989937287,1063.8351853201611,1.843424780465998
25.99158547,1073.041138,1064.455974591188,8.58516340881215,1062.62938329415,1.8265912970377416
25.99889276,1071.6053470000002,1063.2324675055042,8.372879494495919,1061.422480192242,1.8099873132624578
