2theta,Intensity,Model,Residual,Background,hcp FeNi
24.49452332,1207.575928,1208.1153795489627,-0.5394515489626883,1207.0415984341762,1.073781114786428
24.49968137,1207.689331,1208.6415977085007,-0.9522667085007015,1207.4866892954433,1.1549084130573617
24.50483942,1207.583252,1209.174050613457,-1.590798613457082,1207.9319899514885,1.242060661968507
24.50999747,1208.692139,1209.713098465993,-1.0209594659929735,1208.3774996194916,1.3355988465014317
24.51515552,1209.21582,1210.2591142029542,-1.0432942029542573,1208.8232175166413,1.4358966863127614
24.52031357,1210.178589,1210.812483123859,-0.6338941238589086,1209.2691428601047,1.5433402637542342
24.52547162,1211.579834,1211.3736024260413,0.2062315739585756,1209.7152748670724,1.6583275589689415
24.53062967,1211.666382,1211.942880641708,-0.27649864170780347,1210.161612754704,1.781267887003842
24.53578772,1212.392212,1212.52073697237,-0.1285249723700872,1210.608155740214,1.9125812321560918
24.54094577,1212.6716310000002,1213.1076005158457,-0.4359695158454997,1211.054903040742,2.0526974751037934
24.54610382,1212.569092,1213.7039093822727,-1.1348173822727858,1211.5018538734948,2.202055508777793
24.55126187,1213.623291,1214.3101096950415,-0.6868186950414383,1211.949007455638,2.3611022394036323
24.55641992,1214.974243,1214.9266544740394,0.04758852596046381,1212.3963630043581,2.5302914696812357
24.56157797,1215.99939,1215.5540023985152,0.44538760148475376,1212.8439197368261,2.7100826616889506
24.56673602,1217.638916,1216.1926164479942,1.4462995520059394,1213.2916768702162,2.9009395777780727
24.57189407,1218.493774,1216.8429624202124,1.6508115797876144,1213.739633621728,3.1033287984844757
24.57705212,1218.293579,1217.5055073258447,0.7880716741551623,1214.1877892085322,3.317718117312476
24.58221018,1218.795776,1218.1807189825631,0.6150570174368113,1214.6361437172272,3.544575265335846
24.58736823,1219.651489,1218.869058906187,0.7824300938129909,1215.0846946265156,3.784364279671611
24.59252628,1220.713501,1219.5709881974517,1.1425128025482536,1215.5334420226372,4.037546174814524
24.59768433,1222.00415,1220.2869602511148,1.7171897488851755,1215.9823851227575,4.304575128357314
24.60284238,1223.287476,1221.017419863273,2.2700561367269074,1216.4315231440742,4.585896719198971
24.60800043,1223.795776,1221.7628009389834,2.0329750610164865,1216.8808553037397,4.881945635243674
24.61315848,1224.244263,1222.5235241045243,1.7207388954757334,1217.3303808189448,5.193143285579562
24.61831653,1224.376831,1223.2999942327128,1.0768367672872046,1217.7800989068837,5.519895325829015
24.62347458,1224.779907,1224.0925978913692,0.6873091086308705,1218.2300087847088,5.862589106660481
24.62863263,1226.213013,1224.9017007264158,1.3113122735842353,1218.6801096696254,6.221591056790532
24.63379068,1227.304321,1225.7276447919214,1.576676208078652,1219.1304007787894,6.5972440131319505
24.63894873,1228.557861,1226.5707458414859,1.9871151585141433,1219.5808813293934,6.98986451209239
24.64410678,1229.628784,1227.4312905959728,2.1974934040272274,1220.0315505386097,7.399740057362955
24.64926483,1229.461426,1228.309534004475,1.1518919955251476,1220.4824076236328,7.827126380842136
24.65442288,1230.061157,1229.2056965162606,0.8554604837395345,1220.9334518016185,8.272244714642149
24.65958093,1230.612305,1230.119961383122,0.49234361687808814,1221.384682289765,8.735279093357043
24.66473898,1230.9125980000001,1231.0524720122144,-0.1398740122142499,1221.836098305237,9.216373706977306
24.66989703,1232.5078119999998,1232.0033293911988,0.5044826088010268,1222.2876990652276,9.71563032597118
24.67505508,1233.247803,1232.9725896080056,0.27521339199438444,1222.7394837869033,10.233105821102374
24.68021313,1234.119873,1233.9602614889934,0.15961151100668758,1223.191451687444,10.768809801549457
24.68537118,1235.180786,1234.9663043797968,0.21448162020305972,1223.6436019840403,11.322702395756503
24.69052924,1235.9372560000002,1235.9906280975954,-0.053372097595229206,1224.0959347709777,11.894693326617743
24.69568729,1237.0102539999998,1237.0330830947644,-0.02282909476457462,1224.5484475115663,12.484635583197944
24.70084534,1238.061523,1238.0934707372942,-0.03194773729410372,1225.0011402997225,13.092330437571682
24.70600339,1239.2280269999999,1239.1715340064925,0.056492993507390565,1225.4540123526476,13.71752165384495
24.71116144,1240.398926,1240.2669583510938,0.1319676489063113,1225.907062887527,14.359895463566662
24.71631949,1241.310669,1241.3793708724331,-0.0687018724331665,1226.3602911215148,15.019079750918333
24.72147754,1242.084717,1242.5083398379372,-0.4236228379372733,1226.813696271809,15.694643566128198
24.72663559,1243.2866210000002,1243.653374549365,-0.3667535493648302,1227.267277555573,16.386096993791995
24.73179364,1244.777832,1244.8139255922467,-0.036093592246743356,1227.7210341900063,17.092891402240465
24.73695169,1246.567017,1245.9893854915344,0.5776315084656289,1228.1749653922761,17.814420099258303
24.74210974,1248.292236,1247.179089797828,1.1131462021719472,1228.6290703795567,18.550019418271358
24.74726779,1249.461548,1248.3823186266127,1.0792293733873066,1229.0833483690476,19.298970257565173
24.75242584,1250.086548,1249.5982986708805,0.488249329119526,1229.5377985779014,20.060500092978966
24.75758389,1251.0991210000002,1250.8262057050974,0.27291529490275934,1229.992420223307,20.833785481790493
24.76274194,1252.569702,1252.0651675943714,0.5045344056286467,1230.447212522451,21.617955071920207
24.76789999,1254.137573,1253.3142678183924,0.8233051816075658,1230.902174692519,22.41209312587333
24.77305804,1256.324951,1254.5725495133854,1.7524014866146445,1231.357305950658,23.215243562727345
24.77821609,1257.915649,1255.839020027461,2.0766289725390834,1231.8126055140765,24.026414513384342
24.78337414,1258.700562,1257.1126559736733,1.5879060263266638,1232.2680725999453,24.84458337372797
24.78853219,1259.606445,1258.3924087518049,1.2140362481950433,1232.7237064254423,25.66870232636245
24.79369024,1260.166138,1259.6772104909317,0.48892750906838955,1233.179506207749,26.49770428318263
24.7988483,1260.920044,1260.9659828425347,-0.045938842534724245,1233.6354720481868,27.330510794347887
24.80400635,1262.12915,1262.2576335145407,-0.12848351454067597,1234.0916013959704,28.16603211857021
24.8091644,1263.581421,1263.551077901151,0.030343098849016314,1234.5478943520866,29.003183549064406
24.81432245,1264.588867,1264.8452356276205,-0.2563686276205317,1235.004350133735,29.840885493885487
24.8194805,1266.300659,1266.1390392054047,0.16161979459525355,1235.4609679580753,30.678071247329402
24.82463855,1267.680664,1267.4314394550588,0.2492245449411712,1235.9177470422965,31.513692412762257
24.8297966,1268.549072,1268.721409710569,-0.17233771056908154,1236.3746866035926,32.346723106976526
24.83495465,1269.477051,1270.0079481760952,-0.5308971760950953,1236.8317858591126,33.17616231698249
24.8401127,1270.622803,1271.290077622927,-0.6672746229269251,1237.2890440260617,34.00103359686521
24.84527075,1272.3803710000002,1272.566841391936,-0.1864703919356998,1237.7464603215976,34.820381070338335
24.8504288,1274.213867,1273.8372944072585,0.3765725927414678,1238.2040339629202,35.6332604443382
24.85558685,1275.393677,1275.1004876148759,0.29318938512415116,1238.6617641671965,36.43872344767941
24.8607449,1276.8022460000002,1276.355443957644,0.4468020423562393,1239.1196501516024,37.235793806041535
24.86590295,1277.639893,1277.6011237233236,0.03876927667647578,1239.5776911333196,38.02343259000396
24.871061,1278.725342,1278.8363769258285,-0.11103492582856234,1240.0358863295278,38.80049059630083
24.87621905,1280.318237,1280.0598804144781,0.25835658552182394,1240.4942349574267,39.56564545705153
24.8813771,1281.060913,1281.2700578206586,-0.20914482065859374,1240.9527362341578,40.31732158650073
24.88653515,1282.45874,1282.464981480215,-0.006241480215066986,1241.41138937693,41.05359210328504
24.8916932,1283.811035,1283.6422574027335,0.16877759726639852,1241.870193602901,41.772063799832566
24.89685125,1284.799072,1284.7988975096534,0.00017449034658056917,1242.3291481292654,42.469749380388016
24.90200931,1285.764404,1285.9311901368235,-0.16678613682347532,1242.7882530634197,43.142937073403765
24.90716736,1286.45874,1287.034570615382,-0.575830615382074,1243.247505842388,43.787064772994164
24.91232541,1287.741699,1288.103546665692,-0.3618476656920393,1243.7069065732776,44.39664009241432
24.91748346,1288.360596,1289.1316632763749,-0.7710672763748789,1244.1664544732666,44.965208803108226
24.92264151,1289.393555,1290.1115728769137,-0.7180178769135637,1244.6261487595493,45.48542411736437
24.92779956,1289.994385,1291.0352286314471,-1.04084363144716,1245.0859886492817,45.949239982165494
24.93295761,1290.565308,1291.894223507717,-1.3289155077170562,1245.5459733596617,46.3482501480552
24.93811566,1291.86499,1292.6802738723222,-0.8152838723221976,1246.0061021078545,46.674171764467694
24.94327371,1292.858276,1293.3858150423255,-0.527539042325543,1246.4663741110526,46.91944093127284
24.94843176,1293.478638,1294.004641497338,-0.5260034973380243,1246.9267885864228,47.07785291091516
24.95358981,1294.131714,1294.5324970544586,-0.4007830544585431,1247.3873447511487,47.145152303309885
24.95874786,1294.3826900000001,1294.967512151244,-0.5848221512437703,1247.8480418224208,47.1194703288231
24.96390591,1294.091187,1295.3104040296244,-1.2192170296243603,1248.3088790173897,47.00152501223465
24.96906396,1294.89978,1295.564399239199,-0.6646192391990553,1248.7698555532788,46.7945436859202
24.97422201,1294.762207,1295.7348943145153,-0.9726873145152695,1249.2309706472224,46.503923667292845
24.97938006,1294.378296,1295.8289218587433,-1.4506258587432512,1249.6922235164238,46.136698342319484
24.98453811,1294.0272220000002,1295.8545199915645,-1.8272979915643646,1250.153613378052,45.70090661351262
24.98969616,1293.979736,1295.8201065154458,-1.840370515445784,1250.61513944929,45.204967066155874
24.99485421,1294.444702,1295.7339390220466,-1.2892370220465637,1251.076800947325,44.657138074721615
25.00001226,1295.009399,1295.6037092088184,-0.5943102088183423,1251.5385970893203,44.06511211949801
25.00517031,1295.237427,1295.4362857501303,-0.19885875013028453,1252.0005270924667,43.435758657663655
25.01032837,1295.4123539999998,1295.237593213968,0.17476078603181122,1252.4625910698796,42.77500214408836
25.01548642,1295.45166,1295.012601839029,0.4390581609709443,1252.9247864471108,42.08781539191816
25.02064447,1294.501709,1294.7653893121692,-0.2636803121692992,1253.3871133370303,41.37827597513891
25.02580252,1294.550049,1294.4992513409293,0.05079765907066758,1253.849570956807,40.64968038412245
25.03096057,1294.298828,1294.2168302888438,0.08199771115619114,1254.3121585236313,39.90467176521247
25.03611862,1293.704346,1293.9202461091181,-0.21590010911813806,1254.7748752546722,39.145370854445794
25.04127667,1293.640015,1293.6112178422884,0.028797157711551336,1255.2377203671222,38.37349747516628
25.04643472,1293.369019,1293.2911695801718,0.07784941982822602,1255.70069307813,37.59047650204182
25.05159277,1292.5667720000001,1292.961318581058,-0.39454658105796625,1256.1637926049189,36.79752597613933
25.05675082,1292.669556,1292.6227456619024,0.04681033809765722,1256.6270181646341,35.99572749726834
25.06190887,1292.440063,1292.276449389798,0.16361361020199183,1257.0903689744646,35.186080415333336
25.06706692,1291.6870119999999,1291.923386251082,-0.23637425108222487,1257.553844251599,34.36954199948305
25.07222497,1291.7749019999999,1291.5644991573495,0.2104028426504101,1258.0174432131917,33.54705594415789
25.07738302,1291.775757,1291.2007365486102,0.5750204513899462,1258.4811650764568,32.71957147215336
25.08254107,1291.239868,1290.8330641118123,0.4068038881875964,1258.9450090585342,31.888055053278187
25.08769912,1290.984985,1290.4624708372924,0.5225141627076937,1259.4089743766363,31.053496460656117
25.09285717,1290.461792,1290.0899708347715,0.37182116522853903,1259.8730602479245,30.216910586847085
25.09801522,1289.342773,1289.7166020558836,-0.3738290558835615,1260.3372658895878,29.379336166295747
25.10317327,1289.042114,1289.3434228298827,-0.30130882988260055,1260.8015905187967,28.54183231108587
25.10833132,1288.324829,1288.971506919321,-0.6466779193210641,1261.2660333527238,27.705473566597178
25.11348937,1288.108154,1288.6019376390088,-0.49378363900882505,1261.7305936085759,26.871344030432965
25.11864743,1288.5095210000002,1288.23580074523,0.273720254770069,1262.1952714044928,26.040529340737287
25.12380548,1287.853149,1287.874180650427,-0.021031650426948545,1262.660064155909,25.214116494518088
25.12896353,1287.85498,1287.5181495593156,0.33683044068448,1263.124971980762,24.393177578553708
25.13412158,1287.679077,1287.1687639011216,0.5103130988784415,1263.5899940962518,23.578769804869815
25.13927963,1287.0153810000002,1286.8270575064823,0.18832349351782796,1264.0551297195307,22.7719277869516
25.14443768,1286.302368,1286.4940358900194,-0.19166789001951656,1264.520378067802,21.973657822217273
25.14959573,1285.903931,1286.1706709824862,-0.26673998248611497,1264.9857383582275,21.184932624258582
25.15475378,1284.787231,1285.8578963498032,-1.070665349803221,1265.4512098079886,20.406686541814576
25.15991183,1285.346802,1285.5566029198742,-0.20980091987416927,1265.916791634263,19.639811285611145
25.16506988,1286.48877,1285.2676352264693,1.2211347735305935,1266.3824830542308,18.885152172238616
25.17022793,1286.478882,1284.991788170205,1.4870938297951852,1266.8482832850932,18.143504885111664
25.17538598,1286.84082,1284.7298042896086,2.111015710391257,1267.3141915439865,17.415612745622163
25.18054403,1286.3323970000001,1284.4823715304528,1.8500254695472904,1267.7802070481303,16.702164482322488
25.18570208,1285.794312,1284.2501214965876,1.5441905034124375,1268.2463290146843,16.003792481903176
25.19086013,1285.202026,1284.0336281634893,1.1683978365106213,1268.7125566608283,15.321071502660898
25.19601818,1284.786987,1283.8334070325066,0.9535799674933969,1269.1788892037366,14.654517828770024
25.20117623,1284.764648,1283.6499147024708,1.1147332975292557,1269.6453258605943,14.004588841876458
25.20633428,1285.3959960000002,1283.4835488338026,1.9124471661975804,1270.1118658485975,13.371682985205103
25.21149233,1285.012329,1283.3346484792637,1.677680520736203,1270.578508384895,12.756140094368643
25.21665038,1284.498169,1283.2034947550949,1.2946742449050817,1271.0452526866811,12.158242068413843
25.22180843,1284.588989,1283.0903118253345,1.498677174665545,1271.51209797113,11.578213854204586
25.22696649,1284.0391849999999,1282.9952680058784,1.043916994121446,1271.9790443608053,11.016223645073126
25.23212454,1284.346558,1282.9184779960522,1.428080003947798,1272.446089262321,10.472388733731053
25.23728259,1284.5351560000001,1282.8600035347195,1.6751524652806893,1272.9132327980406,9.9467707366789
25.24244064,1284.2285160000001,1282.8198561403644,1.4086598596356907,1273.3804741851345,9.43938195522996
25.24759869,1284.90686,1282.7979990562853,2.108860943714717,1273.847812640799,8.95018641548638
25.25275674,1285.067993,1282.7943495515299,2.273643448470011,1274.3152473822047,8.479102169325218
25.25791479,1285.0571289999998,1282.8087813510465,2.248347648953313,1274.782777626513,8.02600372453337
25.26307284,1284.887207,1282.8411271710609,2.0460798289391278,1275.2504025909366,7.590724580124221
25.26823089,1284.973145,1282.8911813364268,2.081963663573106,1275.7181214926204,7.173059843806364
25.27338894,1284.642456,1282.958702458387,1.6837535416129867,1276.185933548777,6.772768909609936
25.27854699,1284.807739,1283.0434161513215,1.764322848678603,1276.6538379765589,6.389578174762709
25.28370504,1284.682251,1283.1450177692452,1.5372332307547367,1277.121833993151,6.023183776094124
25.28886309,1284.450439,1283.2631751432014,1.1872638567986087,1277.5899208157407,5.673254327460673
25.29402114,1283.964355,1283.3975313024575,0.5668236975425316,1278.0580976615001,5.339433640957388
25.29917919,1283.515991,1283.5477071636053,-0.031716163605324255,1278.5263637476128,5.021343415992558
25.30433724,1283.557861,1283.7133041728769,-0.15544317287685772,1278.9947182912601,4.718585881616627
25.30949529,1284.059692,1283.893906888463,0.16578511153693398,1279.4631605096147,4.430746378848492
25.31465334,1284.081421,1284.0890854909242,-0.007664490924071288,1279.9316896198488,4.157395871075298
25.31981139,1283.8358150000001,1284.2983982110966,-0.46258321109644385,1280.4003048391605,3.898093371936093
25.32496944,1284.13855,1284.5213936661357,-0.382843666135841,1280.869005384713,3.652388281422695
25.3301275,1283.174805,1284.757613566382,-1.5828085663818001,1281.3377913826116,3.4198221837703295
25.33528555,1283.653564,1285.0065929875575,-1.3530289875575363,1281.8066602323688,3.1999327551886534
25.3404436,1284.161011,1285.2678651376725,-1.1068541376725989,1282.2756120598915,2.992253077781127
25.34560165,1283.9846189999998,1285.5409614513856,-1.5563424513857171,1282.7446460823867,2.796315368998777
25.3507597,1284.6329349999999,1285.8254138171242,-1.1924788171243108,1283.2137615170104,2.611652300113843
25.35591775,1285.297241,1286.120756237405,-0.8235152374049903,1283.6829575809752,2.4377986564298393
25.3610758,1285.323486,1286.4265263660009,-1.1030403660008687,1284.1522334914189,2.2742928745820032
25.36623385,1285.984741,1286.7422669222308,-0.7575259222307977,1284.6215884655467,2.1206784566841246
25.3713919,1286.198364,1287.067526982465,-0.8691629824650136,1285.0910217205328,1.9765052619323038
25.37654995,1286.0002439999998,1287.4018631506117,-1.4016191506118503,1285.5605324735461,1.8413306770656217
25.381708,1286.847168,1287.7448406095891,-0.8976726095891081,1286.0301199417845,1.7147206678045124
25.38686605,1287.059937,1288.0960340564427,-1.0360970564427134,1286.499783342415,1.5962507140277389
25.3920241,1287.56665,1288.4550285246453,-0.8883785246453044,1286.9695218926172,1.4855066320282007
25.39718215,1288.392944,1288.8214200972604,-0.42847609726049996,1287.4393348095728,1.3820852876875946
25.4023402,1288.375732,1289.1948165153021,-0.8190845153021655,1287.9092213104577,1.2855952048443071
25.40749825,1288.713989,1289.5748376859572,-0.8608486859570803,1288.379180612459,1.195657073498
25.4126563,1289.575195,1289.9611160955358,-0.3859210955358776,1288.8492119327439,1.1119041627920292
25.41781435,1289.932739,1290.3532971324607,-0.42055813246065554,1289.3193144885026,1.0339826439581505
25.4229724,1290.690796,1290.7510393254938,-0.06024332549372957,1289.789487496908,0.9615518285858663
25.42813045,1291.43335,1291.154014502845,0.27933549715498884,1290.2597301751412,0.8942843277038186
25.4332885,1291.5509029999998,1291.561907877608,-0.011004877608229435,1290.730041740373,0.831866137235015
25.43844656,1292.235718,1291.9744188692302,0.2612991307696575,1291.2004223217918,0.7739965474383111
25.44360461,1293.362183,1292.391257850426,0.9709251495739863,1291.6708693127057,0.7203885377203508
25.44876266,1293.7502439999998,1292.8121508444492,0.9380931555506322,1292.14138284217,0.6707680022790649
25.45392071,1294.91687,1293.2368361807642,1.6800338192358595,1292.6119621273392,0.6248740534248773
25.45907876,1295.785034,1293.6650650905997,2.1199689094003134,1293.082606385411,0.582458705188555
25.46423681,1295.995605,1294.0966014658547,1.8990035341453222,1293.5533148335817,0.5432866322730006
25.46939486,1296.894775,1294.531221581767,2.3635534182328684,1294.0240866889853,0.507134892781865
25.47455291,1296.668945,1294.9687137883102,1.7002312116896974,1294.4949211688472,0.4737926194630209
25.47971096,1296.5311279999999,1295.4088781742942,1.122249825705694,1294.9658174903107,0.44306068398356513
25.48486901,1296.591431,1295.8515262091053,0.7399047908947978,1295.4367748705845,0.4147513385207932
25.49002706,1296.654297,1296.2964803655186,0.35781663448142353,1295.9077925268102,0.38868783870843726
25.49518511,1296.548706,1296.7435737279243,-0.19486772792424745,1296.3788696761985,0.3647040517258339
25.50034316,1296.49707,1297.1926495889982,-0.695579588998271,1296.8500055359364,0.34264405306184803
25.50550121,1296.432007,1297.6435610383946,-1.2115540383945245,1297.321199323169,0.3223617152258138
25.51065926,1296.753418,1298.0961705465163,-1.3427525465162944,1297.792450255096,0.3037202914204194
25.51581731,1297.575806,1298.5503495458247,-0.9745435458246448,1298.2637575488898,0.28659199693490095
25.52097536,1297.3400880000002,1299.0059780125011,-1.665890012500995,1298.7351204217357,0.2708575907653979
25.52613341,1298.4417720000001,1299.4629440505303,-1.02117205053014,1299.2065380908061,0.25640595972407154
25.53129146,1299.544922,1299.9211434803497,-0.37622148034961356,1299.67800977329,0.24313370705973902
25.53644951,1299.178711,1300.3804794337489,-1.201768433748839,1300.1495346863649,0.2309447473838976
25.54160756,1300.412231,1300.8408619566667,-0.42863095666666595,1300.6211120471908,0.2197499094758173
25.54676562,1300.958374,1301.3022085166049,-0.34383451660482933,1301.092741987377,0.20946652922786677
25.55192367,1301.647217,1301.7644400454415,-0.11722304544150575,1301.5644218953748,0.200018150066515
25.55708172,1303.112305,1302.2274859400804,0.8848190599196641,1302.0361519026756,0.19133403740481095
25.56223977,1303.8594970000001,1302.6912801324802,1.1682168675199591,1302.5079312264588,0.18334890602134715
25.56739782,1304.2969970000001,1303.1557616420525,1.1412353579476076,1302.979759083899,0.17600255815364318
25.57255587,1305.061768,1303.6208742478989,1.4408937521011467,1303.4516346921773,0.16923955572155436
25.57771392,1305.181763,1304.0865661747066,1.095196825293442,1303.923557268463,0.1630089062436646
25.58287197,1305.674805,1304.552789792643,1.122015207357208,1304.3955260299645,0.15726376267846193
25.58803002,1306.677124,1305.019501331132,1.6576226688680435,1304.8675401938235,0.15196113730858404
25.59318807,1307.0209960000002,1305.4866606069315,1.534335393068659,1305.339598977247,0.1470616296844769
25.59834612,1308.060913,1305.9542307659601,2.1066822340399085,1305.8117015974076,0.1425291685525523
25.60350417,1308.852539,1306.4221780390938,2.4303609609062278,1306.2838472714811,0.13833076761269578
25.60866222,1308.8066410000001,1306.890471511514,1.916169488486048,1306.7560352166347,0.1344362948794497
25.61382027,1310.003174,1307.359082905432,2.6440910945680116,1307.2282646500717,0.13081825536035538
25.61897832,1310.752319,1307.8279863756684,2.924332624331555,1307.7005347889553,0.12745158671311857
25.62413637,1310.4477539999998,1308.2971583179633,2.15059568203651,1308.1728448504637,0.12431346749955727
25.62929442,1310.983398,1308.766577189395,2.216820810604986,1308.6451940517763,0.12138313761864886
25.63445247,1310.6678470000002,1309.2362233405563,1.4316236594438578,1309.117581610084,0.11864173047226788
25.63961052,1310.446655,1309.7060788589633,0.7405761410366267,1309.5900067425682,0.11607211639515189
25.64476857,1310.6134029999998,1310.1761274232497,0.43727557675015305,1310.062468666385,0.11365875686461227
25.64992663,1310.2423099999999,1310.646355079529,-0.404045079529169,1310.5349675148082,0.11138756472089721
25.65508468,1310.665894,1311.116746468698,-0.45085246869803086,1311.0075006729185,0.10924579577947896
25.66024273,1311.083618,1311.5872901799225,-0.5036721799226598,1311.480068273915,0.1072219060073902
25.66540078,1311.839111,1312.0579749966907,-0.21886399669074308,1311.9526695349705,0.10530546172033199
25.67055883,1312.907959,1312.528790708934,0.37916829106598016,1312.4253036732625,0.10348703567128492
25.67571688,1313.589233,1312.999728021456,0.5895049785440278,1312.89796990598,0.10175811547575589
25.68087493,1313.91687,1313.4707784696573,0.4460915303427555,1313.3706674502955,0.10011101936185761
25.68603298,1314.262451,1313.9419343421664,0.32051665783365024,1313.8433955233832,0.0985388187831764
25.69119103,1314.104736,1314.4131886098826,-0.30845260988257905,1314.3161533424354,0.09703526744706024
25.69634908,1313.783203,1314.884534860941,-1.1013318609409453,1314.7889401246139,0.09559473632713458
25.70150713,1314.6639400000001,1315.3559672413587,-0.6920272413585735,1315.2617550871128,0.09421215424598636
25.70666518,1315.7495119999999,1315.8274804007274,-0.07796840072751365,1315.7345974470954,0.09288295363192628
25.71182323,1316.391846,1316.2990694428413,0.09277655715868605,1316.207466421769,0.09160302107228106
25.71698128,1317.373657,1316.7707298805792,0.6029271194208832,1316.6803612282747,0.09036865230444815
25.72213933,1318.07312,1317.2424575951266,0.8306624048734648,1317.1532810838216,0.08917651130495827
25.72729738,1318.524048,1317.7142487987232,0.8097992012767463,1317.6262252055676,0.08802359315567965
25.73245543,1319.3476560000001,1318.1861000010938,1.1615559989063513,1318.0991928107087,0.08690719038503131
25.73761348,1319.324341,1318.6580079789123,0.6663330210876666,1318.572183116412,0.08582486250051709
25.74277153,1319.4803470000002,1319.129969748322,0.35037725167808276,1319.0451953398751,0.08477440844684227
25.74792958,1319.33252,1319.6019825399958,-0.2694625399958568,1319.5182286982545,0.08375384174140152
25.75308763,1318.863892,1320.074043776789,-1.2101517767889618,1319.9912824087332,0.08276136805579841
25.75824569,1319.740112,1320.546151968864,-0.80603996886407,1320.4643566056839,0.08179536318019828
25.76340374,1320.285034,1321.0183030342585,-0.7332690342584556,1320.9374486719516,0.0808543623068859
25.76856179,1320.939697,1321.4904957743574,-0.5507987743574176,1321.410558741869,0.07993703248843319
25.77371984,1322.292236,1321.9627281981338,0.329507801866157,1321.88368603259,0.07904216554379252
25.77887789,1322.4682619999999,1322.434998424374,0.03326357562582416,1322.3568297613274,0.07816866304655057
25.78403594,1322.601807,1322.9073046698174,-0.3054976698174414,1322.8299891452316,0.07731552458578089
25.78919399,1322.9573970000001,1323.3796452387567,-0.42224823875653783,1323.3031634014878,0.07648183726887062
25.79435204,1323.069336,1323.852018513637,-0.782682513636928,1323.7763517472922,0.07566676634482133
25.79951009,1322.911011,1324.3244229466432,-1.4134119466432367,1324.2495533998062,0.07486954683690693
25.80466814,1323.069214,1324.7968570523058,-1.727643052305666,1324.7227675762224,0.07408947608331584
25.80982619,1322.4782710000002,1325.269319400792,-2.7910484007918512,1325.1959934936986,0.07332590709341671
25.81498424,1323.024536,1325.7418086120792,-2.7172726120793413,1325.6692303694435,0.07257824263566882
25.82014229,1323.760864,1326.21432335058,-2.4534593505798057,1326.1424774205989,0.07184592998096936
25.82530034,1324.238892,1326.6868623206149,-2.447970320614786,1326.6157338643825,0.07112845623235965
25.83045839,1324.767578,1327.1594242621381,-2.3918462621381877,1327.0889989179595,0.07042534417863328
25.83561644,1325.3946529999998,1327.6320079471034,-2.2373549471035403,1327.562271798488,0.06973614861542783
25.84077449,1326.3178710000002,1328.1046121762668,-1.7867411762665597,1328.0355517231837,0.0690604530829368
25.84593254,1327.184814,1328.5772357761612,-1.3924217761611999,1328.5088379091867,0.06839786697447515
25.85109059,1328.106445,1329.0498775966803,-0.9434325966803954,1328.9821295737056,0.06774802297474558
25.85624864,1328.185303,1329.5225365086965,-1.3372335086964995,1329.4554259339056,0.06711057479090396
25.86140669,1328.212158,1329.995211402117,-1.7830534021170479,1329.9287262069738,0.06648519514334954
25.86656475,1328.388184,1330.4679021005054,-2.079718100505488,1330.4020305276972,0.06587157280822137
25.8717228,1328.097534,1330.9406056938185,-2.8430716938185014,1330.8753362780408,0.06526941577772973
25.87688085,1328.465942,1331.4133220354977,-2.9473800354976447,1331.3486435927698,0.06467844272798694
25.8820389,1329.2810060000002,1331.8860500756532,-2.6050440756530406,1331.8219516890895,0.0640983865636329
25.88719695,1329.723755,1332.3587887762899,-2.6350337762899017,1332.2952597841686,0.06352899212136014
25.892355,1330.108765,1332.831537110378,-2.722772110377946,1332.7685670951796,0.06297001519828532
25.89751305,1330.2932130000002,1333.3042940609955,-3.011081060995366,1333.2418728393059,0.06242122168953322
25.9026711,1330.532959,1333.7770586205454,-3.244099620545512,1333.7151762337235,0.06188238682200213
25.90782915,1330.882446,1334.2498297901068,-3.3673837901067145,1334.188476495634,0.06135329447278329
25.9129872,1331.313965,1334.72260657875,-3.4086415787498936,1334.661772842188,0.06083373656206159
25.91814525,1331.908203,1335.1953880030803,-3.287185003080367,1335.1350644905688,0.060323512511501816
25.9233033,1333.038086,1335.6681730867238,-2.6300870867237336,1335.6083506579635,0.05982242876020951
25.92846135,1334.079712,1336.140960859883,-2.061248859883108,1336.0816305615517,0.05933029833129079
25.9336194,1335.181519,1336.6137503589598,-1.4322313589598252,1336.554903418517,0.05884694044287582
25.93877745,1335.950562,1337.0865406261823,-1.1359786261823501,1337.0281684460242,0.05837218015822844
25.9439355,1335.98584,1337.5593307093272,-1.5734907093271886,1337.501424861257,0.057905848070203964
25.94909355,1335.871704,1338.0321196614218,-2.1604156614218937,1337.9746718814058,0.05744778001591956
25.9542516,1336.526855,1338.504906540454,-1.978051540453862,1338.447908723636,0.05699781681800332
25.95940965,1336.4255369999998,1338.9776904091798,-2.5521534091799367,1338.9211346051306,0.05655580404924117
25.9645677,1337.7597660000001,1339.4504703348912,-1.690704334891052,1339.3943487430734,0.05612159181785157
25.96972575,1338.240845,1339.9232453892112,-1.682400389211125,1339.8675503546401,0.05569503457094965
25.97488381,1338.543457,1340.3960155644832,-1.8525585644831608,1340.3407395743743,0.05527599010887514
25.98004186,1338.899414,1340.8687781073495,-1.96936410734952,1340.8139137846956,0.054864322653978025
25.98519991,1338.68457,1341.341533017992,-2.6569630179922115,1341.2870731201692,0.054459897822943054
25.99035796,1338.5253910000001,1341.8142793837485,-3.288888383748372,1341.7602167980003,0.05406258574823808
