2theta,Intensity,Model,Residual,Background,hcp FeNiSi
24.14082654,1066.72937,1064.5329902476506,2.1963797523494577,1058.8587847011556,5.674205546494948
24.14819216,1066.414429,1064.31777080878,2.0966581912198308,1058.7632899165135,5.5544808922666125
24.15555778,1066.267822,1064.1065018451038,2.1613201548962024,1058.6678626958308,5.438639149273004
24.16292341,1066.928345,1063.8990268168372,3.0293181831627862,1058.5725029096875,5.326523907149785
24.17028903,1067.770752,1063.6951974659953,4.0755545340045956,1058.477210817015,5.217986648980397
24.17765465,1067.853882,1063.4948717318634,4.359010268136672,1058.3819862883024,5.112885443560919
24.18502027,1067.352661,1063.2979145100437,4.054746489956187,1058.2868293235492,5.011085186494378
24.1923859,1066.514771,1063.1041967557537,3.4105742442463907,1058.191739793702,4.912456962051593
24.19975152,1065.661011,1062.9135961995833,2.7474148004166636,1058.096717956959,4.816878242624238
24.20711714,1065.30542,1062.725995456579,2.579424543420828,1058.0017636841756,4.724231772403569
24.21448276,1065.1286619999998,1062.5412827869243,2.5873792130755646,1057.9068769753515,4.634405811572869
24.22184838,1065.201782,1062.3593515518546,2.8424304481454783,1057.8120578304868,4.54729372136783
24.22921401,1065.21228,1062.1800997088224,3.0321802911776103,1057.717306120987,4.462793587835485
24.23657963,1064.9296880000002,1062.0034305328031,2.926257467197047,1057.622622104133,4.380808428670129
24.24394525,1064.523682,1061.8292509217322,2.694431078267826,1057.528005651238,4.301245270494326
24.25131087,1064.1134029999998,1061.6574721519512,2.455930848048638,1057.4334567623025,4.224015389648589
24.25867649,1063.736084,1061.488009423892,2.2480745761079106,1057.3389754373266,4.149033986565415
24.26604212,1062.495361,1061.3207814389832,1.1745795610167988,1057.2445615481743,4.0762198908089164
24.27340774,1062.161377,1061.1557111181494,1.0056658818505184,1057.1502153512088,4.005495766940685
24.28077336,1062.0744630000002,1060.9927240634333,1.0817389365668078,1057.0559367182027,3.936787345230529
24.28813898,1062.6879880000001,1060.831749302443,1.8562386975570462,1056.961725649156,3.870023653287128
24.2955046,1062.3317869999998,1060.6727189023325,1.6590680976673866,1056.867582144069,3.8051367582634343
24.30287023,1062.205933,1060.5155676087984,1.690365391201567,1056.7735060752639,3.742061533534631
24.31023585,1061.954346,1060.3602335561568,1.594112443843187,1056.6794976981873,3.680735857969437
24.31760147,1062.209839,1060.2066568541475,2.0031821458526338,1056.58555688507,3.621099969077418
24.32496709,1061.8178710000002,1060.0547803178247,1.7630906821755161,1056.491683635912,3.5630966819127123
24.33233272,1061.540405,1059.9045489308382,1.6358560691617186,1056.3978778234032,3.5066711074350354
24.33969834,1061.129395,1059.7559105461817,1.3734844538182642,1056.3041397022557,3.4517708439259507
24.34706396,1060.9592289999998,1059.6088145556703,1.3504144443295445,1056.2104691450677,3.3983454106026154
24.35442958,1060.717285,1059.4632126067445,1.2540723932554556,1056.116866151839,3.346346454905309
24.3617952,1061.263672,1059.3190583015403,1.9446136984597615,1056.0233307225699,3.2957275789703218
24.36916083,1061.5217289999998,1059.176306913182,2.3454220868177345,1055.9298627304086,3.246444182773571
24.37652645,1061.310425,1059.0349160730075,2.2755089269924156,1055.8364624291498,3.1984536438576203
24.38389207,1060.387451,1058.8948445261904,1.4926064738097011,1055.7431296918505,3.151714834339719
24.39125769,1059.888184,1058.756052831406,1.1321311685940145,1055.6498645185106,3.106188312895327
24.39862331,1059.678711,1058.6185030926622,1.0602079073378263,1055.55666690913,3.0618361835322996
24.40598894,1060.717163,1058.4821587053316,2.2350042946684425,1055.463536737316,3.018621968015731
24.41335456,1060.907715,1058.3469850288282,2.560729971171895,1055.3704742559462,2.976510772881899
24.42072018,1061.03418,1058.2129482132593,2.821231786740782,1055.2774793385356,2.935468874723732
24.4280858,1061.2615970000002,1058.080015881842,3.181581118158192,1055.1845519850845,2.895463896757632
24.43545143,1061.544678,1057.9481567100636,3.5965212899363905,1055.0916920695665,2.8564646404970553
24.44281705,1061.77063,1057.8173410865083,3.953288913491633,1054.9988998441258,2.818441242382479
24.45018267,1061.5717769999999,1057.6875399876815,3.8842370123184082,1054.9061751826448,2.7813648050367474
24.45754829,1061.689697,1057.5587256468993,4.130971353100676,1054.813518085123,2.7452075617763554
24.46491391,1061.46167,1057.4308713283388,4.0307986716611595,1054.7209285515605,2.7099427767782536
24.47227954,1060.635986,1057.3039511113943,3.3320348886056763,1054.6284064563902,2.675544655004156
24.47964516,1060.46228,1057.1779405368447,3.28433946315522,1054.5359520508382,2.6419884860065133
24.48701078,1060.526489,1057.0528155332256,3.4736734667744713,1054.4435652092457,2.6092503239798424
24.4943764,1061.473877,1056.928553069433,4.545323930566838,1054.3512459316125,2.5773071378204606
24.50174202,1060.62793,1056.8051309457142,3.8227990542859516,1054.2589942179388,2.5461367277754157
24.50910765,1060.094849,1056.6825275934088,3.412321406591218,1054.1668099431156,2.5157176502933636
24.51647327,1059.305664,1056.5607227069236,2.7449412930764083,1054.0746933574526,2.4860293494709187
24.52383889,1059.450928,1056.4396962138683,3.0112317861317024,1053.9826443357488,2.4570518781195942
24.53120451,1058.750732,1056.3194289122303,2.43130308776972,1053.8906628780044,2.4287660342258466
24.53857014,1057.740967,1056.1999021132488,1.541064886751201,1053.7987488594774,2.401153253771219
24.54593576,1056.683716,1056.081098262492,0.6026177375078987,1053.7069025297437,2.374195732748376
24.55330138,1056.407104,1055.9629999404597,0.4441040595402228,1053.615123763969,2.347876176490676
24.560667,1056.016357,1055.845590488075,0.17076651192496684,1053.5234125621541,2.3221779259208066
24.56803262,1055.958374,1055.7288538204398,0.22952017956026793,1053.4317689242985,2.2970848961413566
24.57539825,1055.867432,1055.6127742472788,0.2546577527211866,1053.3401927261189,2.272581521159994
24.58276387,1055.810547,1055.4973370810403,0.3132099189597284,1053.248684216274,2.248652864766491
24.59012949,1056.116455,1055.3825276709229,0.7339273290772326,1053.1572432703883,2.2252844005346253
24.59749511,1056.918457,1055.268332014618,1.6501249853820354,1053.0658698884617,2.2024621261562096
24.60486073,1057.091675,1055.1547365816307,1.936938418369209,1052.974564070495,2.1801725111356207
24.61222636,1057.1057130000002,1055.0417281424282,2.0639848575719952,1052.8833256926628,2.1584024497654877
24.61959198,1056.767456,1054.9292943643218,1.8381616356782615,1052.7921550027063,2.137139361615371
24.6269576,1057.279175,1054.8174228746482,2.4617521253517225,1052.7010518767092,2.1163709979390313
24.63432322,1057.4729,1054.7061018596874,2.7667981403126305,1052.6100163146716,2.09608554501572
24.64168885,1057.0153810000002,1054.5953197459028,2.4200612540973907,1052.5190481931359,2.076271552766996
24.64905447,1056.618286,1054.4850657865793,2.1332202134206,1052.4281477591087,2.056918027470559
24.65642009,1056.388184,1054.3753291457879,2.012854854212037,1052.337314889041,2.038014256746931
24.66378571,1056.429443,1054.26609948767,2.1633435123299023,1052.2465495829326,2.019549904737387
24.67115133,1056.232056,1054.1573668131803,2.0746891868197963,1052.1558518407837,2.0015149723965355
24.67851696,1055.12793,1054.0491213014952,1.0788086985048722,1052.0652215395953,1.983899761899927
24.68588258,1054.4650880000002,1053.9413538857398,0.5237341142603782,1051.9746589254569,1.9666949602829669
24.6932482,1054.32666,1053.8340553602777,0.4926046397222308,1051.8841638752779,1.9498914849998141
24.70061382,1054.4765619999998,1053.7272169586915,0.7493450413082883,1051.7937363890585,1.933480569633025
24.70797944,1054.043579,1053.6208301964266,0.4227488035733131,1051.703376466798,1.9174537296285519
24.71534507,1054.07373,1053.5148867176085,0.5588432823915355,1051.613083985957,1.9018027316514738
24.72271069,1054.664307,1053.40937886053,1.2549281394699392,1051.5228591917073,1.8865196688227264
24.73007631,1055.142822,1053.3042987857968,1.8385232142031782,1051.4327019614173,1.8715968243796022
24.73744193,1055.795288,1053.1996390437566,2.5956489562433944,1051.3426122950864,1.8570267486701817
24.74480756,1056.581421,1053.0953922809636,3.4860287190365398,1051.2525900705414,1.8428022104221005
24.75217318,1056.654907,1052.9915517979268,3.6633552020732623,1051.1626355322212,1.828916265705649
24.7595388,1055.693237,1052.8881106924405,2.805126307559476,1051.0727485578602,1.8153621345802489
24.76690442,1054.817505,1052.7850624190692,2.0324425809308195,1050.9829291474587,1.8021332716104308
24.77427004,1054.4936519999999,1052.6824006404393,1.8112513595606288,1050.8931773010165,1.7892233394226364
24.78163567,1055.1523439999999,1052.5801190820127,2.572224917987114,1050.803492896819,1.7766261851935499
24.78900129,1055.55957,1052.4782120806706,3.081357919329321,1050.7138761783872,1.7643359022833855
24.79636691,1054.938843,1052.3766737454523,2.562169254547598,1050.6243270239152,1.7523467215370645
24.80373253,1054.038208,1052.275498507662,1.76270949233799,1050.5348454334023,1.7406530742596833
24.81109815,1053.625732,1052.1746809761366,1.4510510238633287,1050.445431406849,1.7292495692878391
24.81846378,1054.108032,1052.0742157956943,2.033816204305822,1050.3560848229988,1.7181309726954288
24.8258294,1053.8342289999998,1051.9740981870684,1.860130812931402,1050.2668059244559,1.7072922626125766
24.83319502,1053.392822,1051.8743231235696,1.5184988764303853,1050.1775945898726,1.69672853369714
24.84056064,1052.3342289999998,1051.7748858723737,0.5593431276261072,1050.0884508192482,1.6864350531254877
24.84792626,1051.876343,1051.6757818533104,0.2005611466895516,1049.9993746125838,1.6764072407265607
24.85529189,1051.2753910000001,1051.5770065005827,-0.3016155005825567,1049.9103658490808,1.666640651501958
24.86265751,1051.137939,1051.4785557945158,-0.34061679451588134,1049.8214247704268,1.6571310240889607
24.87002313,1050.8594970000001,1051.3804254528916,-0.5209284528914395,1049.732551255732,1.6478741971596025
24.87738875,1051.453491,1051.2826114639142,0.17087953608574935,1049.6437453049966,1.6388661589175197
24.88475438,1051.949829,1051.1851098159852,0.7647191840146661,1049.5550067977902,1.6301030181951535
24.89212,1052.574341,1051.0879170231908,1.486423976809192,1049.4663359750652,1.6215810481255952
24.89948562,1052.346558,1050.9910293276257,1.3555286723742483,1049.3777327162998,1.6132966113258864
24.90685124,1052.288818,1050.8944432260048,1.394374773995196,1049.2891970214937,1.6052462045110971
24.91421686,1051.673218,1050.7981553339102,0.8750626660896614,1049.200728890647,1.5974264432632208
24.92158249,1050.925415,1050.7021622526242,0.2232527473756818,1049.112328203788,1.5898340488362976
24.92894811,1050.3945310000001,1050.6064610871144,-0.21193008711429684,1049.023995200952,1.5824658861624332
24.93631373,1050.602539,1050.5110486612894,0.09149033871062784,1048.9357297620752,1.575318899214167
24.94367935,1050.200684,1050.4159220370157,-0.21523803701575162,1048.8475318871579,1.568390149857711
24.95104497,1049.650513,1050.3210783810205,-0.670565381020424,1048.7594015761997,1.5616768048206717
24.9584106,1049.248779,1050.2265148342337,-0.9777358342337266,1048.671338709688,1.5551761245458313
24.96577622,1049.4219970000001,1050.132229022585,-0.7102320225849326,1048.5833435267407,1.5488854958444782
24.97314184,1049.507202,1050.03821828444,-0.5310162844400566,1048.4954159077527,1.5428023766873742
24.98050746,1049.380737,1049.9444801823524,-0.5637431823524821,1048.407555852724,1.536924329628466
24.98787309,1049.147461,1049.851012245705,-0.7035512457050572,1048.3197632425083,1.5312490031967876
24.99523871,1049.569214,1049.7578124759523,-0.18859847595217616,1048.2320383154904,1.5257741604618533
25.00260433,1049.8710939999999,1049.6648785833472,0.20621541665263976,1048.144380952432,1.5204976309154214
25.00996995,1050.373901,1049.5722084930894,0.8016925069105127,1048.0567911533326,1.5154173397567168
25.01733557,1049.922974,1049.4798002165182,0.443173783481825,1047.9692689181927,1.510531298325552
25.0247012,1049.470703,1049.3876517245394,0.08305127546054791,1047.8818141283245,1.5058375962149477
25.03206682,1048.61792,1049.2957614461275,-0.6778414461275588,1047.7944270211951,1.5013344249323035
25.03943244,1048.108765,1049.2041275162019,-1.0953625162019307,1047.7071074780251,1.4970200381768062
25.04679806,1047.987427,1049.1127482749835,-1.1253212749834347,1047.6198554988146,1.4928927761690014
25.05416368,1048.762207,1049.0216221413646,-0.25941514136457045,1047.5326710835634,1.4889510578012324
25.06152931,1049.335083,1048.9307474884256,0.4043355115743452,1047.4455541140428,1.485193374382781
25.06889493,1049.664307,1048.8401231353887,0.8241838646113138,1047.3585048268021,1.4816183085866257
25.07626055,1049.1000980000001,1048.7497476062197,0.3503503937804453,1047.2715231035208,1.4782245026988328
25.08362617,1049.017822,1048.6596196223927,0.3582023776073129,1047.184608944199,1.4750106781936183
25.0909918,1048.9884029999998,1048.5697378564655,0.4186651435343265,1047.0977622309742,1.4719756254913783
25.09835742,1049.0155029999999,1048.4801014189068,0.5354015810930832,1047.010983199663,1.4691182192437662
25.10572304,1048.860107,1048.3907091250298,0.4693978749701273,1046.9242717323111,1.4664373927187944
25.11308866,1048.824585,1048.301559982608,0.5230250173920012,1046.8376278289188,1.4639321536893513
25.12045428,1048.509399,1048.2126530689009,0.29674593109916714,1046.7510514894857,1.4616015794150794
25.12781991,1048.032715,1048.1239874097207,-0.0912724097206592,1046.6645425966083,1.4594448131124995
25.13518553,1047.1665039999998,1048.0355624599542,-0.8690584599544309,1046.5781013851858,1.4574610747682968
25.14255115,1046.9023439999999,1047.947377380687,-1.045033380687073,1046.4917277377228,1.4556496429640964
25.14991677,1046.810791,1047.8594315204894,-1.0486405204892435,1046.405421654219,1.4540098662702667
25.15728239,1047.20874,1047.771724294375,-0.5629842943749281,1046.3191831346746,1.4525411597002709
25.16464802,1048.026123,1047.6842550647618,0.34186793523826964,1046.2330120621446,1.4512430026171694
25.17201364,1049.131226,1047.5970236157686,1.534202384231321,1046.1469086706109,1.450114945157764
25.17937926,1049.349487,1047.510029440353,1.8394575596469167,1046.0608728430363,1.4491565973167337
25.18674488,1049.592773,1047.4232722153579,2.169500784642196,1045.9749045794213,1.4483676359367317
25.19411051,1049.5720210000002,1047.3367515650518,2.23526943494835,1045.8890037631877,1.4477478018641636
25.20147613,1050.188232,1047.2504675304804,2.937764469519607,1045.803170627583,1.447296902897279
25.20884175,1050.310425,1047.1644198645376,3.1460051354622465,1045.717405055938,1.4470148085996952
25.21620737,1050.620605,1047.078608502061,3.5419964979391807,1045.6317070482523,1.446901453808492
25.22357299,1049.642822,1046.9930334421667,2.64978855783329,1045.5460766045258,1.446956837641069
25.23093862,1048.522827,1046.9076946325674,1.6151323674325795,1045.4605136086398,1.447181023927635
25.23830424,1047.584106,1046.8225924327523,0.7615135672476754,1045.3750182929239,1.4475741398285038
25.24566986,1046.440796,1046.7377269189417,-0.29693091894159807,1045.2895905411674,1.4481363777743699
25.25303548,1046.150635,1046.6530983480136,-0.5024633480136345,1045.2042303533706,1.4488679946431129
25.2604011,1046.5095210000002,1046.5687070416982,-0.05918604169801256,1045.1189377295327,1.4497693121653628
25.26776673,1047.3048099999999,1046.4845532727559,0.8202567272439865,1045.033712553994,1.450840718761726
25.27513235,1048.040161,1046.400637721979,1.639523278020988,1044.948555058167,1.4520826638120874
25.28249797,1047.8596189999998,1046.316960793052,1.5426582069478627,1044.8634651262992,1.4534956667527248
25.28986359,1048.170898,1046.2335230703034,1.9373749296967162,1044.778442758391,1.4550803119123308
25.29722921,1047.742432,1046.1503252047692,1.5921067952308476,1044.6934879544422,1.4568372503269387
25.30459484,1047.900269,1046.067367802258,1.8329011977418759,1044.6086005992506,1.4587672030074463
25.31196046,1048.050415,1045.9846518741201,2.065763125879812,1044.5237809233122,1.4608709508080118
25.31932608,1048.627686,1045.902178162118,2.7255078378821054,1044.4390288113332,1.4631493507847781
25.3266917,1049.393921,1045.8199475899598,3.573973410040253,1044.3543442633136,1.4656033266461703
25.33405733,1049.981689,1045.7379610401176,4.243727959882335,1044.2697271644183,1.4682338756992341
25.34142295,1049.706177,1045.656219799544,4.049957200455992,1044.1851777444094,1.4710420551347063
25.34878857,1048.905396,1045.5747248926818,3.330671107318267,1044.1006958883595,1.4740290043222481
25.35615419,1048.159424,1045.493477527965,2.665946472034875,1044.0162815962694,1.4771959316956182
25.36351981,1048.545898,1045.4124789873335,3.133419012666536,1043.9319348681386,1.4805441191948774
25.37088544,1048.4608150000001,1045.331730517829,3.129084482171038,1043.8476555895907,1.4840749282384391
25.37825106,1048.980591,1045.2512337708895,3.7293572291105193,1043.7634439894703,1.4877897814191874
25.38561668,1047.939697,1045.1709901457568,2.7687068542431916,1043.6792999533095,1.4916901924473958
25.3929823,1046.4785160000001,1045.091001229586,1.3875147704141,1043.595223481108,1.4957777484779737
25.40034792,1045.6604,1045.0112686889665,0.6491313110334431,1043.5112145728658,1.5000541161007113
25.40771355,1045.7769779999999,1044.9317941635923,0.8451838364076139,1043.4272731146652,1.5045210489270677
25.41507917,1046.042236,1044.8525796989725,1.1896563010275258,1043.3433993344336,1.5091803645388482
25.42244479,1045.9414060000001,1044.7736271005738,1.1677788994263665,1043.2595931181615,1.5140339824121696
25.42981041,1045.432861,1044.694938367387,0.7379226326129356,1043.1758544658487,1.5190839015384163
25.43717604,1045.139771,1044.6165154792618,0.523255520738303,1043.0921832639444,1.5243322153174437
25.44454166,1045.088623,1044.538360824209,0.5502621757912038,1043.0085797396423,1.529781084566617
25.45190728,1045.411011,1044.4604765614324,0.9505344385675016,1042.9250437792994,1.535432782132966
25.4592729,1045.58313,1044.3828650495316,1.2002649504684086,1042.8415753829158,1.5412896666157359
25.46663852,1045.513916,1044.3055287418902,1.2083872581099513,1042.7581745504917,1.5473541913983901
25.47400415,1045.327759,1044.2284700843811,1.0992889156188994,1042.6748411689348,1.5536289154463367
25.48136977,1045.146851,1044.151691935699,0.9951590643008785,1042.5915754645212,1.560116471177912
25.48873539,1044.080688,1044.0751969419707,0.005491058029292617,1042.5083773240672,1.566819617903545
25.49610101,1044.0366210000002,1043.9989879580462,0.037633041953995416,1042.4252467475724,1.573741210473782
25.50346663,1044.483765,1043.923067945233,0.5606970547669334,1042.342183735037,1.5808842101959981
25.51083226,1045.168823,1043.84743987147,1.3213831285299875,1042.2591881738274,1.5882516976425491
25.51819788,1044.998291,1043.772107124406,1.226183875594188,1042.1762602893027,1.595846835103271
25.5255635,1044.8394779999999,1043.6970728982167,1.142405101783197,1042.093399968737,1.6036729294797416
25.53292912,1044.3203119999998,1043.6223406077252,0.6979713922746669,1042.0106072121312,1.6117333955939275
25.54029475,1044.180054,1043.5479136878223,0.6321403121776257,1041.9278819072179,1.6200317806043993
25.54766037,1043.320679,1043.4737960005114,-0.15311700051142907,1041.8452242786223,1.6285717218891615
25.55502599,1042.480591,1043.3999912320314,-0.9194002320314212,1041.7626342139863,1.63735701804507
25.56239161,1042.2404789999998,1043.3265033010132,-1.0860243010133672,1041.6801117133098,1.6463915877034294
25.56975723,1042.059448,1043.2533362609283,-1.193888260928361,1041.5976567765924,1.6556794843359266
25.57712286,1042.181274,1043.1804942052745,-0.9992202052744688,1041.5152692920265,1.6652249132480776
25.58448848,1042.065552,1043.1079816667318,-1.0424296667317776,1041.4329494833196,1.675032183412131
25.5918541,1042.149536,1043.0358030279742,-0.886267027974327,1041.3506972385721,1.685105789402172
25.59921972,1042.326782,1042.9639629220596,-0.6371809220595424,1041.268512557784,1.695450364275609
25.60658534,1042.121704,1042.8924661378576,-0.7707621378576732,1041.1863954409555,1.7060706969021995
25.61395097,1041.9376220000001,1042.8213175284295,-0.8836955284293708,1041.1043457767369,1.7169717516925687
25.62131659,1041.8063960000002,1042.7505224018719,-0.9441264018716993,1041.022363787919,1.7281586139529135
25.62868221,1042.489258,1042.6800859468751,-0.19082794687506066,1040.9404493630602,1.7396365838149976
25.63604783,1042.088745,1042.6100136249433,-0.5212686249433318,1040.858602502161,1.751411122782345
25.64341346,1041.658447,1042.5403109847628,-0.881863984762731,1040.7768230942386,1.763487890524267
25.65077908,1040.871826,1042.4709840460494,-1.599158046049297,1040.69511136135,1.7758726846994577
25.6581447,1040.80896,1042.4020387378037,-1.5930787378035802,1040.6134671924206,1.7885715453830642
25.66551032,1040.611694,1042.3334812836706,-1.7217872836706647,1040.5318905874506,1.8015906962200163
25.67287594,1040.776123,1042.2653181136411,-1.489195113641017,1040.4503815464402,1.814936567200869
25.68024157,1040.457275,1042.1975557791936,-1.7402807791936539,1040.368939958865,1.8286158203287195
25.68760719,1039.602173,1042.130201327905,-2.5280283279050764,1040.2875660458653,1.8426352820397214
25.69497281,1038.637085,1042.063261758908,-3.4261767589080137,1040.2062596968246,1.8570020620834709
25.70233843,1038.42334,1041.9967443992266,-3.573404399226547,1040.1250209117434,1.8717234874831272
25.70970405,1039.292236,1041.9306568196191,-2.638420819619114,1040.0438496906215,1.8868071289975743
25.71706968,1039.423706,1041.8650067542194,-2.4413007542193554,1039.9627459233939,1.902260830825544
25.7244353,1039.257446,1041.7998024652995,-2.542356465299463,1039.8817098302827,1.9180926350168372
25.73180092,1038.419922,1041.7350522176903,-3.315130217690239,1039.8007413011308,1.9343109165595798
25.73916654,1038.334106,1041.6707646455307,-3.3366586455306333,1039.7198403359382,1.9509243095924247
25.74653217,1038.1951900000001,1041.6069485865635,-3.4117585865633373,1039.639006825007,1.9679417615564605
25.75389779,1037.946045,1041.5436134385413,-3.5975684385414297,1039.5582409878248,1.9853724507166104
25.76126341,1038.355835,1041.480768650314,-3.1249336503140057,1039.4775427146024,2.0032259357117224
25.76862903,1038.163818,1041.4184240804718,-3.254606080471831,1039.3969120053391,2.0215120751327658
25.77599465,1038.181885,1041.3565899223252,-3.1747049223251906,1039.3163488600353,2.0402410622899407
25.78336028,1038.0783689999998,1041.295276633493,-3.216907633493065,1039.2358531694513,2.059423464041722
25.7907259,1038.33728,1041.2344952812011,-2.89721528120117,1039.155425152158,2.0790701290431297
25.79809152,1037.8342289999998,1041.174257056428,-3.340028056428082,1039.0750646988242,2.0991923576036786
25.80545714,1037.276855,1041.1145736218361,-3.837718621836075,1038.99477180945,2.119801812386244
25.81282276,1036.8500980000001,1041.055457043062,-4.20535904306189,1038.9145464840349,2.14091055902715
25.82018839,1036.950684,1040.9969197252094,-4.046235725209499,1038.8343886137982,2.1625311114111785
25.82755401,1037.543335,1040.9389747462449,-3.3956397462447967,1038.7542984163938,2.184676329851117
25.83491963,1037.4920650000001,1040.8816353971665,-3.3895703971663806,1038.6742757829486,2.207359614217955
25.84228525,1037.451172,1040.8249155185333,-3.3737435185332743,1038.5943207134628,2.2305948050704174
25.84965087,1037.7497560000002,1040.7688294392544,-3.019073439254271,1038.5144332079365,2.254396231317891
25.8570165,1037.898071,1040.7133919213072,-2.8153209213071477,1038.4346131580473,2.278778763259966
25.86438212,1037.878052,1040.6586184803768,-2.7805664803768195,1038.3548607805315,2.3037576998453178
25.87174774,1037.378418,1040.6045249556598,-3.226106955659816,1038.275175966975,2.329348988684816
25.87911336,1036.696533,1040.551127834276,-3.8545948342759857,1038.195558717378,2.35556911689816
25.88647899,1036.064575,1040.498444128047,-4.433869128046808,1038.116008923785,2.3824352042618573
25.89384461,1035.9584960000002,1040.4464916832897,-4.487995683289455,1038.0365268021988,2.409964881090875
25.90121023,1035.99646,1040.3952887774706,-4.398828777470499,1037.9571122445714,2.4381765328991696
25.90857585,1035.87854,1040.3448544334128,-4.46631443341289,1037.8777652509038,2.4670891825089214
25.91594147,1035.6345210000002,1040.2952083757093,-4.660687375709131,1037.7984858211955,2.496722554513711
25.9233071,1035.251953,1040.246370994808,-4.9944179948081455,1037.7192738479498,2.5270971468581997
25.93067272,1035.4726560000001,1040.1983636424402,-4.725707642440057,1037.640129546252,2.558234096188243
25.93803834,1035.7579349999999,1040.1512082666113,-4.393273266611459,1037.5610528085138,2.590155458097588
25.94540396,1036.254517,1040.1049277124516,-3.8504107124515485,1037.4820436347347,2.6228840777169995
25.95276958,1036.673706,1040.0595456915971,-3.3858396915970843,1037.4031020249154,2.656443666681758
25.96013521,1036.650757,1040.015086760534,-3.364329760533792,1037.3242278720172,2.690858888516668
25.96750083,1036.523071,1039.9715766007955,-3.4485056007954427,1037.2454213902079,2.7261552105877183
25.97486645,1036.2028810000002,1039.9290416988,-3.726160698799731,1037.1666824723584,2.7623592264415873
25.98223207,1036.039673,1039.8875096327859,-3.8478366327858566,1037.0880111184683,2.799498514317508
25.9895977,1035.288696,1039.8470090040405,-4.5583130040404285,1037.009407221866,2.8376017821745325
25.99696332,1034.62793,1039.8075697043575,-5.179639704357442,1036.9308709959864,2.8766987083711544
26.00432894,1034.2734380000002,1039.7692226375173,-5.49578463751709,1036.852402334066,2.916820303451313
26.01169456,1034.707886,1039.731999994841,-5.024113994841173,1036.7740012361053,2.957998758735845
26.01906018,1035.1821289999998,1039.6959352565175,-4.513806256517682,1036.6956677021037,3.0002675544138033
26.02642581,1035.001587,1039.6610632051331,-4.65947620513316,1036.617401625849,3.043661579284247
26.03379143,1034.831421,1039.6274201766917,-4.795999176691566,1036.5392032198579,3.088216956833833
26.04115705,1034.766846,1039.5950438431207,-4.8281978431207335,1036.4610723778264,3.1339714652943753
26.04852267,1035.012817,1039.5639734735653,-4.551156473565243,1036.3830090997542,3.180964373811084
26.05588829,1035.466431,1039.5342499602764,-4.067818960276327,1036.3050133856414,3.2292365746350664
26.06325392,1035.7282710000002,1039.5059158591937,-3.777644859193515,1036.227085129734,3.27883072945964
26.07061954,1035.467529,1039.4790156243077,-4.011486624307736,1036.1492245436318,3.3297910806758524
26.07798516,1034.811279,1039.4535954636654,-4.642316463665338,1036.0714315214889,3.3821639421765326
26.08535078,1034.2344970000001,1039.4297035869117,-5.195206586911581,1035.9937060633056,3.435997523606117
26.09271641,1034.188721,1039.4073902334856,-5.218669233485571,1035.9160480636945,3.4913421697910723
26.10008203,1035.076294,1039.3867078938983,-4.310413893898385,1035.8384577335214,3.548250160377048
26.10744765,1035.498657,1039.3677112358405,-3.8690542358403945,1035.760934967308,3.6067762685324154
26.11481327,1035.913818,1039.3504573416503,-3.4366393416503342,1035.683479765054,3.6669775765962918
26.12217889,1035.9063720000001,1039.3350057974826,-3.428633797482462,1035.6060921267592,3.728913670723359
26.12954452,1035.768677,1039.321418803568,-3.5527418035678693,1035.5287719474954,3.7926468560725484
26.13691014,1035.486328,1039.3097613801901,-3.823433380190181,1035.4515194372111,3.8582419429789203
26.14427576,1035.416992,1039.3001013993241,-3.883109399324212,1035.3743344908864,3.925766908437637
26.15164138,1035.217041,1039.292509811727,-4.075468811726978,1035.297217108521,3.9952927032062178
26.159007,1034.143799,1039.2870607866198,-5.14326178661986,1035.2201672901151,4.066893496504633
26.16637263,1033.9946289999998,1039.2838318775257,-5.289202877525895,1035.1431849311984,4.140646946327302
26.17373825,1033.99585,1039.2829042153512,-5.287054215351191,1035.066270240803,4.21663397454814
26.18110387,1034.7344970000001,1039.2843626709107,-4.549865670910549,1034.989423114367,4.294939556543846
26.18846949,1034.0527339999999,1039.2882960757127,-5.235562075712778,1034.9126435518904,4.37565252382222
26.19583512,1033.908203,1039.2947974385709,-5.38659443857091,1034.8359314492702,4.458865989300572
26.20320074,1033.966675,1039.3039641312791,-5.337289131279249,1034.7592870148042,4.544677116475
26.21056636,1034.422974,1039.315898179115,-4.892924179114971,1034.6827101442973,4.633188034817827
26.21793198,1033.8238529999999,1039.3307064810351,-5.50685348103525,1034.6062008377498,4.724505643285225
26.2252976,1033.505981,1039.3485010835866,-5.842520083586578,1034.529759095162,4.8187419884246
26.23266323,1033.655273,1039.3693994941916,-5.714126494191532,1034.453384812889,4.916014681302678
26.24002885,1033.720093,1039.393524863087,-5.673431863086989,1034.377078198312,5.016446664775114
26.24739447,1033.77771,1039.4210064707902,-5.643296470790119,1034.3008391476938,5.120167323096545
26.25476009,1034.674561,1039.451979955436,-4.7774189554359054,1034.2246676610353,5.227312294400584
26.26212571,1035.628296,1039.48658769548,-3.8582916954799202,1034.148563738336,5.338023957144033
26.26949134,1036.1252439999998,1039.5249792421496,-3.3997352421497453,1034.0725272764107,5.452451965738938
26.27685696,1035.733032,1039.5673115059685,-3.834279505968425,1033.9965584817219,5.570753024246714
