Emin,Emax,M,N,chi2,AICc,Prob,V_D,dV_D
1.0,23.75,1,92,1.2554143015701733,3.2998587460146176,0.19206347300724688,5070.14868924356,24.294763059432345
1.0,24.0,1,93,1.3117253277872083,3.355681371743252,0.18677685080908593,5062.639961903176,24.601204409916054
1.0,24.25,1,94,1.4198870192794721,3.4633652801490378,0.176986354947061,5051.892185371211,25.312045353314783
1.0,24.5,1,95,1.5395606601942537,3.5825714128824258,0.16674564583835935,5040.388153680533,26.0502983105458
1.0,24.75,1,96,1.6475593705527318,3.6901125620420934,0.158016427313509,5029.407522201337,26.634313049832766
1.0,25.0,1,97,1.7851576823311535,3.827262945489048,0.1475436119387075,5017.396645603195,27.40982005315469
1.0,25.25,1,98,2.026340160298061,4.068006826964727,0.13081078182749703,5000.538730972845,28.808537340383296
1.0,25.5,1,99,2.374595678112782,4.415832791514844,0.10992945954520786,4979.251661994728,30.705152986492166
1.0,25.75,1,100,2.722872073293449,4.76368839982406,0.0923800530323845,4959.735900258683,32.44913363390158
1.0,26.0,1,101,3.1390810562717495,5.17948509667579,0.07503935660576658,4937.202590888586,34.32131430051279
1.0,26.25,1,102,3.5479403722315555,5.5879403722315555,0.06117784369650617,4914.784291006479,35.93395100199516
1.0,26.5,1,103,3.96864411737203,6.008248077768069,0.04958216736225779,4892.572068771304,37.44617159568173
1.0,26.75,1,104,4.417427325737425,6.456643012011934,0.03962395156722741,4869.496103945621,38.909087292547454
1.0,27.0,1,105,4.83573504970497,6.87457000116128,0.03215185921488603,4846.919240755966,40.072959802724974
1.25,2.0,1,3,0.002533838973539105,6.002533838973539,0.049724032100129094,5069.472714377098,12.726967299164809
1.25,2.25,1,4,0.001713034880909158,4.001713034880909,0.13521941583452057,5070.86285739407,7.947229942652502
1.25,2.5,1,5,0.0029992131940788274,3.3363325465274123,0.18859257600501914,5080.094658498004,8.561871028282244
1.25,2.75,1,6,0.012744865932035226,3.012744865932035,0.2217127989760524,5098.588273375885,15.074421623201802
1.25,3.0,1,7,0.04676591965741239,2.846765919657412,0.24089768966748323,5125.432567848515,26.046748547381643
1.25,3.25,1,8,0.12508781004848116,2.791754476715148,0.24761572305317683,5162.46164605466,39.06914704266097
1.25,3.5,1,9,0.14599794865190222,2.7174265200804735,0.25699124519911803,5185.095803973289,39.060605099230045
1.25,3.75,1,10,0.13469932895209635,2.634699328952096,0.26784423919212863,5177.304266462811,34.97298236530243
1.25,4.0,1,11,0.15680218296816023,2.6012466274126043,0.2723619731630362,5155.43061629587,34.826855154120594
1.25,4.25,1,12,0.14255144355607333,2.542551443556073,0.2804735871873357,5155.6457155564385,30.86983607912765
1.25,4.5,1,13,0.20213123787880694,2.5657676015151707,0.27723665128671693,5178.875852536888,34.98614568383363
1.25,4.75,1,14,0.2423056825139821,2.5756390158473157,0.27587166372077926,5194.944569517371,37.16106265734688
1.25,5.0,1,15,0.24468984115533018,2.552382148847638,0.2790983432717944,5206.879178591038,35.61054419700112
1.25,5.25,1,16,0.2445507186811545,2.53026500439544,0.28220190129100636,5217.452245824163,33.98091504170524
1.25,5.5,1,17,0.26939330370229764,2.536059970368964,0.28138540953989427,5231.270558282932,34.52365480875642
1.25,5.75,1,18,0.30306983630946727,2.5530698363094673,0.2790023935529517,5246.003964328477,35.53498739761183
1.25,6.0,1,19,0.3117138095348701,2.547007927181929,0.27984931998038326,5256.48661843454,34.98671076724321
1.25,6.25,1,20,0.295965912075104,2.5181881342973265,0.2839111144354108,5258.221318866224,33.03031321762449
1.25,6.5,1,21,0.28573898704494544,2.496265302834419,0.28704030101742606,5253.479651461843,31.353389781146713
1.25,6.75,1,22,0.2723931773308908,2.472393177330891,0.29048696091682097,5252.386619083599,29.626048110398592
1.25,7.0,1,23,0.2688805143053679,2.459356704781558,0.2923866080111683,5258.229352548272,28.624124742318184
1.25,7.25,1,24,0.2677600474627894,2.449578229280971,0.29381965605432436,5263.981132207837,27.919325999647253
1.25,7.5,1,25,0.25947749583835783,2.4333905393166186,0.29620743693193724,5267.218154551879,26.757443581177938
1.25,7.75,1,26,0.2501876237640895,2.416854290430756,0.2986666694920349,5269.056921202041,25.676128406033335
1.25,8.0,1,27,0.24058976310323762,2.4005897631032376,0.30110540838955857,5269.343318395391,24.5620389493036
1.25,8.25,1,28,0.23223797801220114,2.3860841318583548,0.3032972091549503,5268.088902784652,23.62490807379648
1.25,8.5,1,29,0.22399066066251122,2.372138808810659,0.3054193879547455,5267.677911169453,22.57214574004334
1.25,8.75,1,30,0.2162832963058099,2.3591404391629527,0.30741082936899017,5267.467330854946,21.722510325683324
1.25,9.0,1,31,0.21171096785321092,2.3496420023359694,0.30887426287235326,5264.75438165857,21.028457747689476
1.25,9.25,1,32,0.21232839158141534,2.3456617249147484,0.3094895775773263,5259.733334301331,20.501159892356213
1.25,9.5,1,33,0.20907703067786976,2.3381092887423858,0.31066048713116245,5256.859913305423,19.947927070006763
1.25,9.75,1,34,0.2079118277505729,2.3329118277505727,0.3114688599295263,5253.096474306731,19.453625882073744
1.25,10.0,1,35,0.20231058220228904,2.32352270341441,0.31293450745081713,5251.980211095082,18.810048439853496
1.25,10.25,1,36,0.20117716933490326,2.318824228158433,0.3136705291772805,5254.857613324841,18.48227662824058
1.25,10.5,1,37,0.20462961471550212,2.3189153290012166,0.31365624167790157,5258.526791786123,18.411741391215106
1.25,10.75,1,38,0.21693562150115311,2.3280467326122642,0.31222744502071104,5264.109262087346,18.685140557551875
1.25,11.0,1,39,0.22726950506131816,2.3353776131694266,0.31108508886579067,5268.772500365904,18.91187041533173
1.25,11.25,1,40,0.231699657757082,2.3369628156518187,0.31083862012685526,5272.592916447267,18.872656342752798
1.25,11.5,1,41,0.23289680254088974,2.3354609051049926,0.31107213369596914,5276.044209300992,18.65730812021291
1.25,11.75,1,42,0.22727812464516947,2.3272781246451695,0.31234745833092487,5276.3537163521405,18.19602087534415
1.25,12.0,1,43,0.2293887984011866,2.326949774010943,0.31239874228361025,5272.625482449526,18.002155768136802
1.25,12.25,1,44,0.23367976895652898,2.3289178641946244,0.31209147903980705,5268.1975227554585,17.8625370725875
1.25,12.5,1,45,0.22948070285321853,2.322503958667172,0.3130939482475858,5266.803912049674,17.442087278252203
1.25,12.75,1,46,0.22490066780172638,2.315809758710817,0.3141436607612979,5267.6990318025955,17.042502138696616
1.25,13.0,1,47,0.22243408894996589,2.311322977838855,0.3148491987480571,5269.538570704725,16.74834447664541
1.25,13.25,1,48,0.21772441323641034,2.304680934975541,0.31589655787326404,5269.733821354254,16.336387803184504
1.25,13.5,1,49,0.21642449337419364,2.301530876352917,0.316394496242083,5267.582970426138,16.088455030711188
1.25,13.75,1,50,0.2154001438144302,2.298733477147764,0.3168373467334394,5265.423978300293,15.861062821610004
1.25,14.0,1,51,0.2119420745909494,2.293574727652174,0.31765564387856876,5264.372626430544,15.557052711633247
1.25,14.25,1,52,0.2079008847364295,2.2879008847364295,0.31855808746644354,5264.774033660572,15.220790393892349
1.25,14.5,1,53,0.20431022430496956,2.2827415968539895,0.3193809147511165,5265.474963978156,14.930954723762067
1.25,14.75,1,54,0.20054256062962314,2.2774656375527003,0.3202245473586277,5265.8274895086015,14.609332733612643
1.25,15.0,1,55,0.19775894122955104,2.2732306393427586,0.32090334096985007,5264.810127808666,14.366449358458484
1.25,15.25,1,56,0.1981856697925127,2.2722597438665866,0.3210591605889489,5262.536436835214,14.220022335492809
1.25,15.5,1,57,0.19822981267977288,2.2709570854070456,0.32126834392094017,5260.343472866197,14.053582245120971
1.25,15.75,1,58,0.19685599878649937,2.268284570215071,0.3216979281395208,5258.687986963518,13.843249880963343
1.25,16.0,1,59,0.1935174083893452,2.263692846985837,0.3224373505452072,5258.418558000065,13.56538960925656
1.25,16.25,1,60,0.19024049773931231,2.2592060149806916,0.32316152366430434,5258.358738775533,13.308457717166455
1.25,16.5,1,61,0.18707466020396446,2.2548712703734557,0.323862694575016,5258.281556658068,13.05097952382481
1.25,16.75,1,62,0.18400998666910887,2.2506766533357756,0.32454264734941324,5258.2341673877645,12.819849366739161
1.25,17.0,1,63,0.18281800262377318,2.2483917731155767,0.32491362975942617,5256.850585835291,12.653279460013458
1.25,17.25,1,64,0.18454207560071056,2.2490582046329686,0.32480538145379745,5254.441860976894,12.567475993498183
1.25,17.5,1,65,0.18829401820452382,2.2517860816965873,0.3243626688637062,5251.797213509634,12.571850001268203
1.25,17.75,1,66,0.19569997724679805,2.258199977246798,0.3233241208990887,5248.387193965058,12.683444820820615
1.25,18.0,1,67,0.2059374610149325,2.267475922553394,0.3218280245769717,5244.281414099698,12.856950956678496
1.25,18.25,1,68,0.2170458473845927,2.2776519079906534,0.3201947245640856,5240.273887721016,13.059445788694443
1.25,18.5,1,69,0.22959168256891369,2.289293175106227,0.3183364019593451,5236.077049779255,13.290167450580398
1.25,18.75,1,70,0.2425124544398386,2.301335983851603,0.316425329201724,5231.650213786037,13.502950484380788
1.25,19.0,1,71,0.26067527603537916,2.3186462905281324,0.3136984373140675,5226.741053578112,13.85046807763807
1.25,19.25,1,72,0.3042889552551399,2.361431812397997,0.3070588345720672,5219.214606990378,14.791795325981239
1.25,19.5,1,73,0.37158395394780697,2.427921982116821,0.2970184588625401,5209.659551696355,16.143024900196547
1.25,19.75,1,74,0.42132827733514006,2.4768838328906955,0.2898354541705872,5201.192111199992,16.968710223231614
1.25,20.0,1,75,0.43602249964077916,2.4908170201887243,0.28782330538580875,5196.717956674994,17.093679674539782
1.25,20.25,1,76,0.46549325360212646,2.5195473076561803,0.2837182377695288,5190.293410681625,17.455170262126153
1.25,20.5,1,77,0.5362607513547861,2.589594084688119,0.2739534596415134,5180.791132307562,18.51262201813956
1.25,20.75,1,78,0.632835419567042,2.6854669985144106,0.2611308910068116,5169.490943794852,19.857007760404628
1.25,21.0,1,79,0.6978557275411569,2.7498037794892087,0.252864403178974,5159.883367582799,20.579618035978612
1.25,21.25,1,80,0.731387918416069,2.7826699696981203,0.2487430147240561,5153.3081943726465,20.842826763855115
1.25,21.5,1,81,0.7776092253386659,2.828242136731071,0.24313922231526794,5145.854775969119,21.263210291649838
1.25,21.75,1,82,0.8321135825171243,2.8821135825171242,0.23667750775262333,5137.993557139068,21.769496923159384
1.25,22.0,1,83,0.8912544885425289,2.940637204591912,0.22985224206757707,5129.366979753574,22.269256124921956
1.25,22.25,1,84,0.9620489637932088,3.010829451598087,0.2219252366229327,5120.077359734965,22.87014590728169
1.25,22.5,1,85,1.0357116194272713,3.083904390511609,0.21396299590243445,5110.575292378276,23.452353162783606
1.25,22.75,1,86,1.082123521554081,3.1297425691731284,0.2091149277554666,5103.442523876275,23.740394217035128
1.25,23.0,1,88,1.1561023955854695,3.2026140234924463,0.201632809246871,5090.112793983247,24.045674014099408
1.25,23.25,1,89,1.2103990339641908,3.2563760454584436,0.1962849159002856,5082.164195192907,24.34055522764609
1.25,23.5,1,90,1.241497566228375,3.2869521116829206,0.19330692740199915,5075.926911805896,24.40376327338577
1.25,23.75,1,91,1.2691292112710981,3.314073031495817,0.1907032897231068,5070.065266725964,24.43568591263016
1.25,24.0,1,92,1.3258781224558962,3.3703225669003407,0.18541452524996332,5062.552918707467,24.74208861413492
1.25,24.25,1,93,1.4350157000553838,3.4789717440114276,0.17561066376994103,5051.799814210344,25.45511233892856
1.25,24.5,1,94,1.555760715210959,3.5992389760805246,0.16536179839376358,5040.290346396789,26.19561841825392
1.25,24.75,1,95,1.6646822559514762,3.707693008639648,0.15663351459292307,5029.3049203336905,26.780968408053806
1.25,25.0,1,96,1.8034862129401068,3.8460394044294683,0.14616492051503213,5017.2888071492835,27.55883127579489
1.25,25.25,1,97,2.0468956815874306,4.089000944745326,0.12944483510136334,5000.423471262023,28.963144998024905
1.25,25.5,1,98,2.398399067927502,4.440065734594168,0.10860553919577454,4979.127305083106,30.867816630482714
1.25,25.75,1,99,2.749855872523719,4.791092985925781,0.09112286730724711,4959.603507802179,32.61894133304603
1.25,26.0,1,100,3.169832928460854,5.210649254991466,0.0738791501008469,4937.061488992852,34.49868390532482
1.25,26.25,1,101,3.5822972366396555,5.622701277043697,0.060123732099434876,4914.635256202572,36.11733114194531
1.25,26.5,1,102,4.006638804548655,6.046638804548655,0.048639496045997765,4892.415661238265,37.63492239372904
1.25,26.75,1,103,4.459241279283329,6.498845239679369,0.03879660175433719,4869.33258145812,39.10280943511326
1.25,27.0,1,104,4.880987746305488,6.9202034325799975,0.0314265652621635,4846.749596577878,40.270008656652244
1.5,2.25,1,3,0.00043370413798509864,6.0004337041379845,0.04977627310960866,5066.500458992447,4.233503043728284
1.5,2.5,1,4,0.0032410251061485156,4.003241025106148,0.135116148314655,5078.026447596472,9.236504886012833
1.5,2.75,1,5,0.015876959064605005,3.349210292397938,0.18738215343207626,5098.127503189913,17.281574718807953
1.5,3.0,1,6,0.05591083516423785,3.0559108351642377,0.21697884523675257,5126.250610772765,29.103747557079696
1.5,3.25,1,7,0.1443793455463727,2.9443793455463725,0.22942257441789854,5164.515041520913,42.7433455722025
1.5,3.5,1,8,0.1642245539643406,2.830891220631007,0.24281738740460138,5187.558475450588,42.07493806372777
1.5,3.75,1,9,0.14967909661873338,2.7211076680473045,0.256518668838529,5179.2227552403465,37.36576643717814
1.5,4.0,1,10,0.17344386836423598,2.673443868364236,0.2627054243141102,5156.55216771222,37.049770573753044
1.5,4.25,1,11,0.1560998559047682,2.6005443003492124,0.27245763355066854,5156.616226297654,32.623934055613674
1.5,4.5,1,12,0.21910745517179367,2.6191074551717937,0.2699404965051759,5180.172097346716,36.752540596569375
1.5,4.75,1,13,0.2605798018618976,2.6242161654982614,0.2692518524992827,5196.4355379294775,38.86206135252568
1.5,5.0,1,14,0.26123223649593263,2.5945655698292662,0.27327332753140304,5208.41654014975,37.07659152222472
1.5,5.25,1,15,0.2594333449720918,2.5671256526643997,0.2770484644093547,5218.999021604945,35.24377367521374
1.5,5.5,1,16,0.2843013157850151,2.5700156014993008,0.27664842555844715,5232.899737760332,35.69770655492048
1.5,5.75,1,17,0.3184352575246837,2.5851019241913504,0.27456947264453446,5247.7187363216735,36.64857536340179
1.5,6.0,1,18,0.3261599145914022,2.5761599145914023,0.2757998224751084,5258.223405884315,35.995496098562114
1.5,6.25,1,19,0.30865150565556054,2.543945623302619,0.280278140020022,5259.869407930817,33.91402182532659
1.5,6.5,1,20,0.29744074044398355,2.5196629626662057,0.28370183152608264,5254.968492886189,32.15107081823566
1.5,6.75,1,21,0.282891689386762,2.4934180051762356,0.2874492366271542,5253.7697656760165,30.33481154424937
1.5,7.0,1,22,0.2784698290106625,2.478469829010663,0.2896057063245532,5259.58924831768,29.260726716847543
1.5,7.25,1,23,0.2766260929803103,2.4671022834565006,0.2912564461252544,5265.329157444612,28.499348376853565
1.5,7.5,1,24,0.2674677399003682,2.44928592171855,0.2938626020463338,5268.521595031761,27.276555747093603
1.5,7.75,1,25,0.257386243639012,2.4312992871172727,0.29651732114218565,5270.315530407492,26.14381067606684
1.5,8.0,1,26,0.24710673789277712,2.4137734045594437,0.29912710299789125,5270.542687477859,24.98424085344578
1.5,8.25,1,27,0.2382299551178374,2.3982299551178374,0.3014608935410744,5269.22917025464,24.012259477307087
1.5,8.5,1,28,0.22947074909901607,2.38331690294517,0.303717146006537,5268.753984355753,22.922957797307205
1.5,8.75,1,29,0.22130025603773526,2.369448404185883,0.3058305152843906,5268.497799648438,22.043430135076296
1.5,9.0,1,30,0.2164855784365752,2.359342721293718,0.3073797390824765,5265.723968698201,21.32949041196269
1.5,9.25,1,31,0.21711808034848581,2.3550491148312442,0.30804033172705786,5260.622699305729,20.791359684758472
1.5,9.5,1,32,0.21369031648536596,2.3470236498186994,0.30927889853611784,5257.698748569132,20.223151747327666
1.5,9.75,1,33,0.21244738297508942,2.3414796410396055,0.31013741034997816,5253.878390522811,19.717210209865677
1.5,10.0,1,34,0.20656830504884285,2.331568305048843,0.31167816296459877,5252.725591979924,19.055736794075706
1.5,10.25,1,35,0.20520375774315885,2.32641587895528,0.3124821474874717,5255.595546876292,18.712834497772697
1.5,10.5,1,36,0.20854778266429178,2.3261948414878213,0.31251668452718484,5259.264520621515,18.63235791077969
1.5,10.75,1,37,0.2209464096766371,2.3352321239623515,0.31110771945036314,5264.852257235939,18.90160528651004
1.5,11.0,1,38,0.2313333091781069,2.342444420289218,0.30998783935960844,5269.520508896079,19.1242544265342
1.5,11.25,1,39,0.23567662845308437,2.343784736561193,0.3097801680810752,5273.340755052176,19.076857947323365
1.5,11.5,1,40,0.2367157657274472,2.3419789236221837,0.31005999690957897,5276.786380269731,18.85089150451132
1.5,11.75,1,41,0.2308536895047653,2.333417792068868,0.3113900738309929,5277.078337053338,18.377776500949565
1.5,12.0,1,42,0.2330183543046775,2.3330183543046776,0.3114522705191537,5273.312662682725,18.181611352583385
1.5,12.25,1,43,0.23742651492429948,2.3349874905340555,0.31114577545174743,5268.84381995646,18.041219399628336
1.5,12.5,1,44,0.23307341420414043,2.3283115094422357,0.3121861124601861,5267.4259216448345,17.612261524529952
1.5,12.75,1,45,0.2282886648868172,2.321311920700771,0.3132806138068491,5268.308293621921,17.202901493896086
1.5,13.0,1,46,0.2256533468372843,2.316562437746375,0.3140254583310116,5270.140262111982,16.900295278677753
1.5,13.25,1,47,0.22076742538651523,2.3096563142754043,0.3151116819444295,5270.319302083062,16.479713260878885
1.5,13.5,1,48,0.21941867161494655,2.306375193354077,0.31562906599438617,5268.1466273911465,16.227762045780775
1.5,13.75,1,49,0.21835284079923986,2.3034592237779634,0.31608958400382303,5265.966976193763,15.996742340132082
1.5,14.0,1,50,0.21478393749555535,2.298117270828889,0.31693498036083795,5264.8999689606535,15.687216846317773
1.5,14.25,1,51,0.2105977805570549,2.2922304336182795,0.3178692269435871,5265.2899084126,15.3442133151944
1.5,14.5,1,52,0.20687117966591814,2.2868711796659182,0.3187221401332437,5265.982312639342,15.048265661934229
1.5,14.75,1,53,0.202975612664711,2.2814069852137306,0.3195941106198789,5266.323403352541,14.720611078766355
1.5,15.0,1,54,0.2001114803747058,2.277034557297783,0.32029357603733866,5265.293295780771,14.473749989386564
1.5,15.25,1,55,0.20054134059257292,2.2760130387057806,0.32045721074416567,5263.001950873305,14.325668911585066
1.5,15.5,1,56,0.20057967082535275,2.274653744899427,0.3206750825246025,5260.791612729268,14.157270964956725
1.5,15.75,1,57,0.19916589357953376,2.2718931663068065,0.3211180125240507,5259.121092724086,13.944090731827878
1.5,16.0,1,58,0.19573248724089004,2.2671610586694615,0.32187869457629353,5258.840847543144,13.66181287991192
1.5,16.25,1,59,0.19236187062254226,2.2625373092190335,0.32262369864108054,5258.771996755187,13.400706080861587
1.5,16.5,1,60,0.18910764887310508,2.2580731661144844,0.3233446220979646,5258.685473837005,13.139203677690869
1.5,16.75,1,61,0.18595877178036183,2.253755381949853,0.3240434423097598,5258.63025151359,12.904417371098479
1.5,17.0,1,62,0.18473537996458775,2.2514020466312545,0.3244249581631979,5257.235387960721,12.735776486978779
1.5,17.25,1,63,0.18649026178153075,2.252064032273334,0.3243175936005097,5254.811850754131,12.649476177213757
1.5,17.5,1,64,0.19030685207495934,2.2548229811072176,0.32387051421535823,5252.153559084761,12.654405852288013
1.5,17.75,1,65,0.1978418320744198,2.2613338955664837,0.3228178819377198,5248.727934198636,12.768017401175548
1.5,18.0,1,66,0.20825551832908773,2.2707555183290875,0.32130072411327026,5244.604457273626,12.944307578997144
1.5,18.25,1,67,0.21954529188380628,2.2810837534222674,0.3196457662824129,5240.580883870493,13.149540097756008
1.5,18.5,1,68,0.23228928335029006,2.2928953439563506,0.3177635672405428,5236.368139107876,13.383077122423616
1.5,18.75,1,69,0.24540885044134414,2.305110342978658,0.31582874089875845,5231.924921362349,13.59830124653848
1.5,19.0,1,70,0.2638439213458909,2.3226674507576552,0.31306835510161096,5226.999345657372,13.94941010874226
1.5,19.25,1,71,0.30810851663630096,2.3660795311290546,0.3063461014900514,5219.451106817623,14.900013978073067
1.5,19.5,1,72,0.37638231815390655,2.4335251752967633,0.2961874975137868,5209.870573782581,16.26360430946525
1.5,19.75,1,73,0.42681876474866143,2.4831567929176757,0.28892781520119903,5201.380778804204,17.096005030047884
1.5,20.0,1,74,0.4416721153961583,2.497227670951714,0.2869022150254405,5196.894170081592,17.220946415256243
1.5,20.25,1,75,0.4715088130906107,2.5263033336385563,0.2827614508057254,5190.453195641999,17.584429851628904
1.5,20.5,1,76,0.5431980108329246,2.5972520648869786,0.27290650023458013,5180.92934786082,18.649413471795416
1.5,20.75,1,77,0.6410115167500264,2.6943448500833598,0.2599743192288383,5169.605064249343,20.00310015751606
1.5,21.0,1,78,0.7068122613447682,2.759443840292137,0.25164852171502955,5159.977439492792,20.729661264164516
1.5,21.25,1,79,0.7406840375203027,2.7926320894683547,0.24750709153079928,5153.388821150642,20.993105327461482
1.5,21.5,1,80,0.7873963078747948,2.838678359156846,0.24187379924348767,5145.921004105655,21.414813982417783
1.5,21.75,1,81,0.8424797555982503,2.893112666990655,0.23537946240147203,5138.04531429971,21.922937278937063
1.5,22.0,1,82,0.9022394856777339,2.9522394856777336,0.22852269707454295,5129.403486285524,22.424323376496492
1.5,22.25,1,83,0.9737751281125501,3.0231578441619327,0.22056145353613196,5120.098236866412,23.027413427358013
1.5,22.5,1,84,1.0481896129339254,3.0969701007388037,0.2125697625015601,5110.580906164694,23.61154323031958
1.5,22.75,1,85,1.0950055117070767,3.143198282791414,0.20771275456410013,5103.437150358164,23.89948873682883
1.5,23.0,1,87,1.1695357759243479,3.2165945994537593,0.20022825269065753,5090.0881129761965,24.202673361222292
1.5,23.25,1,88,1.22429096347249,3.270802591379467,0.19487415344816972,5082.128647639909,24.497373725432052
1.5,23.5,1,89,1.2555734368580085,3.3015504483522613,0.1919010845820173,5075.883314556463,24.558945980706426
1.5,23.75,1,90,1.283344293189351,3.3287988386438965,0.18930431636273123,5070.014433191884,24.5890721116313
1.5,24.0,1,91,1.340545930823326,3.3854897510480453,0.18401373534887672,5062.4928785336815,24.89538018851521
1.5,24.25,1,92,1.4506871879522505,3.4951316323966948,0.17419745641382076,5051.726882588915,25.610642186795964
1.5,24.5,1,93,1.5725296823589459,3.6164857263149894,0.16394195230746889,5040.204243353581,26.35341620834837
1.5,24.75,1,94,1.6823921997605813,3.725870460630147,0.1552163652932357,5029.206960364238,26.940022785789566
1.5,25.0,1,95,1.822421771920434,3.865432524608606,0.14475447287663568,5017.178245976868,27.72020169165617
1.5,25.25,1,96,2.068092152774382,4.110645344263744,0.12805151025682193,5000.295645976883,29.130180410603387
1.5,25.5,1,97,2.4228840416935378,4.464989304851432,0.10726051838900878,4978.978631051701,31.04301507633619
1.5,25.75,1,98,2.777549556689999,4.819216223356666,0.08985049903495593,4959.436596408796,32.80134263455069
1.5,26.0,1,99,3.2013159037439003,5.242553017145962,0.07270998863885912,4936.874752844741,34.688628806614766
1.5,26.25,1,100,3.617388347941687,5.658204674472299,0.05906585109412405,4914.430253882187,36.313134823243914
1.5,26.5,1,101,4.045357829214829,6.08576186961887,0.047697278615113296,4892.193658585835,37.83589156938617
1.5,26.75,1,102,4.501755718350524,6.541755718350524,0.03797307742473746,4869.094088178139,39.30848080579955
1.5,27.0,1,103,4.926897585530273,6.966501545926312,0.030707425736699274,4846.496555749416,40.47861870569324
1.75,2.5,1,3,0.0040751033370043715,6.004075103337005,0.04968572792189909,5080.6139598979225,11.163100187095651
1.75,2.75,1,4,0.018618041190470423,4.018618041190471,0.13408129007745784,5102.115376672758,19.720522449545342
1.75,3.0,1,5,0.06396034234918013,3.397293675682513,0.1829308918111085,5131.844071613901,32.455581393493006
1.75,3.25,1,6,0.16134891808916224,3.1613489180891623,0.20583622327493142,5171.865247942479,46.77771544412196
1.75,3.5,1,7,0.17686666037250212,2.976866660372502,0.2257260168036541,5195.147145718058,44.964820453679714
1.75,3.75,1,8,0.1601470715162243,2.826813738182891,0.2433129341964141,5185.303847240924,39.64035283394305
1.75,4.0,1,9,0.18895990925762263,2.760388480686194,0.2515296911009298,5160.681140244218,39.50705704878801
1.75,4.25,1,10,0.1679903442682705,2.6679903442682704,0.2634227370210132,5160.1543657616485,34.47079950666133
1.75,4.5,1,11,0.23338785278806093,2.6778322972325057,0.2621296242256068,5184.153545692303,38.565148987970794
1.75,4.75,1,12,0.27530909060122677,2.675309090601227,0.2624605365247929,5200.685350559602,40.571891072189906
1.75,5.0,1,13,0.27328726824212585,2.6369236318784894,0.26754652141392044,5212.6069100636005,38.461352604455996
1.75,5.25,1,14,0.26910592678370376,2.602439260117037,0.27219960768012474,5223.0766828294645,36.35799295370413
1.75,5.5,1,15,0.2933118606409238,2.6010041683332314,0.2723949934811494,5237.048368102571,36.6965131205812
1.75,5.75,1,16,0.3272304290239679,2.6129447147382536,0.2707735659499397,5251.95510686922,37.5726357507933
1.75,6.0,1,17,0.3335492779579976,2.600215944624664,0.2725023687346681,5262.433472495854,36.78944090769485
1.75,6.25,1,18,0.3143867185481112,2.564386718548111,0.2774281330673958,5263.846491879417,34.569971198036576
1.75,6.5,1,19,0.3028235831571471,2.538117700804206,0.28109605076038985,5258.580789447849,32.74295912074688
1.75,6.75,1,20,0.2873687115309884,2.509590933753211,0.28513416164140465,5257.125817114458,30.840310863431455
1.75,7.0,1,21,0.28190244200627584,2.492428757795749,0.2875914509977313,5262.854576914475,29.682817560487067
1.75,7.25,1,22,0.2792263235262214,2.4792263235262215,0.28949618447477415,5268.535620936872,28.85789258794975
1.75,7.5,1,23,0.2692226901549271,2.4596988806311177,0.2923365884721618,5271.604525697734,27.569420846187228
1.75,7.75,1,24,0.25845977651942353,2.4402779583376053,0.2951891389318938,5273.282213664677,26.38418762702015
1.75,8.0,1,25,0.24769281020443057,2.421605853682691,0.29795794492712313,5273.365866546294,25.182617240069572
1.75,8.25,1,26,0.23855979914936706,2.4052264658160336,0.30040814881623845,5271.915564907791,24.18414250169925
1.75,8.5,1,27,0.22949768614420782,2.389497686144208,0.30277998992538935,5271.288025530842,23.064376276275127
1.75,8.75,1,28,0.22104882996624417,2.374894983812398,0.3049987831953278,5270.923397196828,22.15993412621034
1.75,9.0,1,29,0.21629257713647612,2.3644407252846245,0.3065972252525431,5268.013156580921,21.43944407415498
1.75,9.25,1,30,0.21733627206527978,2.3601934149224224,0.3072490238912772,5262.73593514131,20.91218522658277
1.75,9.5,1,31,0.2139951618603078,2.3519261963430664,0.3085216998711503,5259.699395199326,20.340767154598222
1.75,9.75,1,32,0.21296027714660185,2.3462936104799352,0.30939181202397664,5255.753123109333,19.83721412782454
1.75,10.0,1,33,0.20695737616808327,2.3359896342325994,0.31098990811627686,5254.51497375054,19.162951521331838
1.75,10.25,1,34,0.2053629655237925,2.3303629655237925,0.3118660585828736,5257.358241616968,18.805133964292665
1.75,10.5,1,35,0.20857697422384253,2.3297890954359635,0.31195555672355096,5261.016266959487,18.7162248665415
1.75,10.75,1,36,0.22098984912537561,2.338636907948905,0.3105785427206404,5266.60159446382,18.984807272546792
1.75,11.0,1,37,0.23138149060320007,2.3456672048889144,0.3094887295810432,5271.269924485603,19.20670464387831
1.75,11.25,1,38,0.23561155700794226,2.3467226681190536,0.30932544568276277,5275.080546685851,19.15258372355147
1.75,11.5,1,39,0.23647524766870856,2.344583355776817,0.30965649457730327,5278.5049275449255,18.91654741720806
1.75,11.75,1,40,0.23045316347363887,2.3357163213683756,0.31103240979154034,5278.755115318355,18.433272020095455
1.75,12.0,1,41,0.23289726878302783,2.3354613713471304,0.31107206117850933,5274.909741588658,18.24545540396169
1.75,12.25,1,42,0.23766012805733175,2.337660128057332,0.3107302632046459,5270.35410774155,18.11587827116701
1.75,12.5,1,43,0.2332730897374645,2.330834065347221,0.3117926072113794,5268.8817642594895,17.68213691559727
